,blast,rmsd
11268,2xhv_ligand_3,74.50417330369264
11269,1aja_ligand_6,60.57799862986562
11270,2xib_ligand_1,116.15966557760056
11271,3qi1_ligand_4,20.865835139626547
11272,3btd_ligand_8,28.890869423573946
11273,2evt_ligand_6,21.066037111401553
11274,4gbd_ligand_4,36.35164470722061
11275,5pab_ligand_7,31.538973993638866
11276,6c1i_ligand_8,41.15445867096298
11277,3nqd_ligand_7,36.75865774322198
11278,4gm3_ligand_9,82.7692160047039
11279,4qpz_ligand_1,70.48156088077559
11280,4o9w_ligand_9,20.32850439472788
11281,1cai_ligand_7,6.136394946003177
11282,2xgy_ligand_2,17.798388305532324
11283,4hu1_ligand_7,25.008689466113573
11284,5ld8_ligand_7,19.212766130882873
11285,1o7a_ligand_6,95.24147724630706
11286,3zm0_ligand_4,31.87775235735956
11287,5e9q_ligand_7,28.33152664171135
11288,2zjh_ligand_6,35.000178829172775
11289,3rh1_ligand_7,19.420400031162345
11290,1kax_ligand_1,30.86571600125729
11291,3pwy_ligand_8,44.58884945159122
11292,3nqf_ligand_3,39.82895173112142
11293,5t0p_ligand_9,29.414393911258255
11294,3tzm_ligand_6,33.87010284666626
11295,1fzu_ligand_1,14.112353322899226
11296,7kzi_ligand_6,30.755945638898137
11297,3c7n_ligand_4,80.19496869041811
11298,6eg9_ligand_4,61.67708839821518
11299,1l8g_ligand_1,27.068045066356113
11300,3w10_ligand_3,16.571567865757658
11301,1u46_ligand_5,37.20584687282107
11302,1fzq_ligand_9,21.35033805920703
11303,4li5_ligand_6,26.542793822220162
11304,1fbm_ligand_3,34.62258035047359
11305,2azr_ligand_8,25.733531449397745
11306,6vcu_ligand_4,31.252629546095072
11307,4n92_ligand_8,24.07459744211728
11308,1aew_ligand_8,18.784578421422935
11309,1biz_ligand_7,10.252399165212848
11310,1q95_ligand_7,30.190077097419746
11311,5k32_ligand_6,35.178999727799045
11312,6x78_ligand_5,18.13251324996069
11313,1w01_ligand_9,16.374263806060906
11314,6fwo_ligand_6,30.40826468248394
11315,4wr7_ligand_6,48.62253990545067
11316,2xhd_ligand_9,26.95771073464198
11317,5f1z_ligand_8,20.568256351624797
11318,1h47_ligand_8,49.079260206749865
11319,1ejl_ligand_6,16.79610613792827
11320,5fos_ligand_4,11.321933552341507
11321,1l6m_ligand_6,61.60700649089542
11322,1j2e_ligand_5,32.99038765794407
11323,2zgp_ligand_8,63.29749684473727
11324,4l56_ligand_8,29.869357256464117
11325,6f9h_ligand_8,26.36977545318907
11326,5zxw_ligand_8,24.932430509779827
11327,1dp0_ligand_8,34.66913551525334
11328,6qmn_ligand_3,30.47990321446187
11329,5fdr_ligand_1,21.633432662066973
11330,1zkn_ligand_3,59.29287469277682
11331,4bir_ligand_9,19.83889359574894
11332,5d2l_ligand_9,20.16807451100579
11333,5dyi_ligand_8,47.623076202614214
11334,3aro_ligand_1,35.68630108049435
11335,4g0p_ligand_3,18.538261547197667
11336,4gly_ligand_9,22.798534884173257
11337,5n3w_ligand_9,22.619417965343608
11338,4ued_ligand_1,63.0297944294267
11339,3mh3_ligand_8,46.41901166332605
11340,6c7r_ligand_2,17.297280600771273
11341,5xgi_ligand_9,40.298030504371425
11342,4gt5_ligand_1,20.13622174377025
11343,5ec9_ligand_8,19.080801552072316
11344,3d62_ligand_1,40.90652780425148
11345,2aie_ligand_3,21.130884878175213
11346,6peb_ligand_3,43.69798282617772
11347,4bmb_ligand_1,10.72271337982166
11348,1mea_ligand_4,23.529039726719372
11349,3hhu_ligand_3,40.72711090191233
11350,1g98_ligand_3,48.38039019881375
11351,1r5k_ligand_3,25.173374389151
11352,4uwp_ligand_1,6.070048959851973
11353,3dnd_ligand_9,31.624494696697187
11354,1qs4_ligand_2,18.307566058873036
11355,1g50_ligand_4,53.62322195950353
11356,5lwp_ligand_1,28.102674139474228
11357,1tqf_ligand_7,26.535409227527293
11358,3zo2_ligand_3,16.454670607387406
11359,1kdk_ligand_5,3.107267295463096
11360,5fs5_ligand_5,13.543749967367658
11361,2dfp_ligand_2,22.415575210107814
11362,4d0w_ligand_9,34.942038156442955
11363,4q3w_ligand_2,10.741417408020848
11364,5kkc_ligand_6,57.64156132116536
11365,6gqw_ligand_4,26.211360991605495
11366,2z60_ligand_4,11.653394973139802
11367,3v3b_ligand_1,23.106308141779316
11368,1dmt_ligand_4,45.78743569953873
11369,4px6_ligand_1,7.982467185094538
11370,1hil_ligand_1,62.16074270277021
11371,6mku_ligand_5,19.718183770317182
11372,2iw6_ligand_8,16.284688629432733
11373,2o3j_ligand_1,44.41996839570015
11374,4wkc_ligand_3,30.268460114586823
11375,3fke_ligand_2,23.34522999321055
11376,4wxv_ligand_2,33.53814858038529
11377,1zsf_ligand_9,21.325575575834407
11378,3mry_ligand_7,25.48138656072591
11379,6opu_ligand_1,21.183622528007124
11380,6q38_ligand_5,18.10340798447005
11381,2qm7_ligand_7,34.53448487168936
11382,4l4r_ligand_5,57.39225803431834
11383,2wsp_ligand_2,45.85457003204293
11384,6gn8_ligand_7,39.164374111155134
11385,7apm_ligand_9,39.991709546211844
11386,1uea_ligand_2,86.17852994726104
11387,4obd_ligand_3,42.011081438724744
11388,3l0h_ligand_9,30.48589760962462
11389,3j4q_ligand_4,115.46187780115585
11390,1xxd_ligand_4,41.05847172902816
11391,2jdu_ligand_5,37.661558216706126
11392,4o1c_ligand_2,41.1239175934245
11393,3lq8_ligand_2,34.21746337961268
11394,7m0l_ligand_9,53.74980920783615
11395,5tq0_ligand_9,55.66017261254284
11396,2za0_ligand_2,27.55221638271593
11397,1mif_ligand_9,17.999610979923187
11398,4axd_ligand_2,38.48886618050876
11399,5czb_ligand_2,52.22053679145666
11400,4qa6_ligand_5,17.635205010432966
11401,7e7u_ligand_3,32.62174341856466
11402,5fkk_ligand_4,39.58996652727096
11403,2jcc_ligand_8,62.23084952670029
11404,5zgf_ligand_4,17.617459057624025
11405,1g2o_ligand_6,23.48370599834419
11406,1ioc_ligand_4,21.298503821076103
11407,1dkg_ligand_4,27.63650864242546
11408,1l4u_ligand_6,17.56508710482245
11409,1z5m_ligand_8,42.02559113851543
11410,2q0n_ligand_2,24.051588198515454
11411,2xz5_ligand_6,56.46165459794373
11412,7p7d_ligand_6,39.355851875637796
11413,3oez_ligand_4,28.40603871734162
11414,6mkw_ligand_2,23.249195115817095
11415,4ckw_ligand_5,35.03262974542448
11416,4pin_ligand_2,36.51354995340771
11417,4ui3_ligand_5,24.6235689180279
11418,1kz4_ligand_4,38.28552693822432
11419,3iae_ligand_8,39.945643776440576
11420,1ab0_ligand_1,17.34921289280871
11421,1jac_ligand_3,72.80606039860079
11422,4k71_ligand_1,89.058322361168
11423,5lb2_ligand_7,33.10052023760352
11424,4f37_ligand_2,71.02115836132124
11425,4m7m_ligand_1,27.52818426910584
11426,2g6p_ligand_2,23.979211269868742
11427,1l18_ligand_7,16.470724539532036
11428,7krv_ligand_8,24.844932032796663
11429,6bof_ligand_8,22.018315130817797
11430,5hww_ligand_2,21.199215339252536
11431,2oi0_ligand_4,28.434870735363685
11432,5vp0_ligand_4,67.1907653561325
11433,6ifw_ligand_1,61.8266764140833
11434,5toe_ligand_5,22.042656009655463
11435,6amb_ligand_4,28.541960225964516
11436,5n6f_ligand_4,37.06459788531369
11437,6wp5_ligand_5,85.8700811272471
11438,6m06_ligand_3,41.39209496630969
11439,1ylt_ligand_5,28.19656563247848
11440,6oyb_ligand_9,16.195392206250695
11441,6o2x_ligand_6,23.433212227946896
11442,4k18_ligand_1,21.916258931669887
11443,4xxr_ligand_4,69.06121225454028
11444,4wh8_ligand_3,34.31279166178409
11445,3hvc_ligand_8,26.703891741520692
11446,3wli_ligand_7,31.786648182903832
11447,4rox_ligand_4,39.81796322013471
11448,5epy_ligand_5,16.396092466760834
11449,1hk3_ligand_6,35.69135154747875
11450,5kem_ligand_5,18.598039833600044
11451,2om9_ligand_6,59.472187880484654
11452,3zcp_ligand_6,39.40453380247603
11453,2yfe_ligand_6,53.17416854976045
11454,3vnb_ligand_6,28.11960409093217
11455,6vwe_ligand_6,19.235219841622698
11456,3dqw_ligand_2,31.776228869934275
11457,1l14_ligand_4,17.538555242664657
11458,3lhy_ligand_8,28.71474005991232
11459,1gf7_ligand_3,23.252108613706554
11460,6sp1_ligand_7,39.691553573126704
11461,3gnm_ligand_8,17.126534712636936
11462,3ckc_ligand_4,45.599317581882005
11463,2a5s_ligand_1,25.502053615647988
11464,5mqv_ligand_8,40.31493265656595
11465,1r9m_ligand_5,44.36513237933269
11466,6xgu_ligand_7,27.618577631731867
11467,1tpc_ligand_7,39.728768424153294
11468,3iwq_ligand_1,14.74902194908345
11469,4cu6_ligand_2,47.44518319876851
11470,4g5f_ligand_6,15.02759008956526
11471,2wr6_ligand_9,33.25903522216318
11472,6ylr_ligand_3,32.063481137547974
11473,6r0k_ligand_3,36.54415482613494
11474,4ize_ligand_9,11.290012371620827
11475,5fbe_ligand_8,29.224968982019465
11476,3d2f_ligand_8,84.36870203966126
11477,5amc_ligand_6,56.42732769661773
11478,6at9_ligand_6,25.939159753946168
11479,5dej_ligand_9,19.76568855084206
11480,1as4_ligand_4,27.87123611045983
11481,4pp6_ligand_5,37.849701296550485
11482,1su5_ligand_2,47.55038702173376
11483,2cig_ligand_7,18.27044185891518
11484,2yhw_ligand_6,19.114388542404384
11485,3osi_ligand_4,37.16600171527737
11486,4ijh_ligand_8,30.344969876084697
11487,2r2k_ligand_5,31.024682515700302
11488,2gp9_ligand_6,23.81505124347136
11489,6f8z_ligand_6,96.65999456456753
11490,5umk_ligand_9,24.053217012837735
11491,3l0h_ligand_3,30.54296700102671
11492,5bwz_ligand_2,21.5042316826247
11493,5x06_ligand_9,106.02789427515326
11494,7sqm_ligand_3,35.232678954629606
11495,4e5a_ligand_6,38.04794189008689
11496,4emu_ligand_9,6.46333125813469
11497,4yvb_ligand_4,37.8354144706605
11498,5t8e_ligand_6,25.512133066935036
11499,6prt_ligand_7,33.766260145029655
11500,3ck7_ligand_6,16.91005516187862
11501,6nsp_ligand_7,30.181971224083902
11502,3nxq_ligand_4,53.17217675539913
11503,7fb7_ligand_7,8.135665140952783
11504,4jl2_ligand_5,79.180487287273
11505,3k4v_ligand_3,30.565203156530792
11506,2isv_ligand_9,34.69318828555062
11507,1gy3_ligand_1,23.998275247369026
11508,7oyz_ligand_6,18.370968188058754
11509,3m3c_ligand_7,47.03369413288429
11510,5zw6_ligand_8,58.65723084926398
11511,2bs5_ligand_5,26.111320680246465
11512,3lpl_ligand_7,62.1509621763676
11513,2wvv_ligand_9,113.88743275335518
11514,6plm_ligand_7,77.29549421624351
11515,2bup_ligand_2,31.222084197706096
11516,1fdp_ligand_1,8.433193874145129
11517,3str_ligand_1,11.504181730384575
11518,3cdt_ligand_5,17.805028952517883
11519,7egu_ligand_8,27.814881932785237
11520,6g0z_ligand_6,49.11129270862451
11521,6n9k_ligand_5,63.678939203204806
11522,1m04_ligand_5,29.830313078359424
11523,1bv7_ligand_7,19.728049063294375
11524,6mlo_ligand_4,20.86015119472212
11525,4lz5_ligand_4,49.91440384877844
11526,4ppz_ligand_2,4.029364590105988
11527,3guj_ligand_3,36.26081075446919
11528,4rwi_ligand_9,54.58374791870691
11529,2gnf_ligand_6,31.16184576892374
11530,4e6d_ligand_4,22.306487486827685
11531,2zgq_ligand_4,38.52894486338439
11532,4ijh_ligand_5,29.907360917078428
11533,5yjf_ligand_9,37.41814616135029
11534,1cvf_ligand_3,23.047388884101384
11535,5tr6_ligand_7,30.84767457109927
11536,2in6_ligand_3,33.055777716785585
11537,1ko3_ligand_2,18.466025076474903
11538,1x7s_ligand_2,8.338543234748968
11539,4js8_ligand_5,28.018910480714908
11540,2y91_ligand_2,29.728248497250654
11541,5orl_ligand_9,37.050867093132126
11542,2cqs_ligand_8,59.357805071167064
11543,3a4f_ligand_7,38.41675252051144
11544,5a7r_ligand_8,32.054580983792505
11545,4r5g_ligand_1,42.50973839721906
11546,1k2a_ligand_9,21.721336899686385
11547,4o61_ligand_4,3.1094733959305714
11548,3bra_ligand_3,25.4311162744179
11549,3lbk_ligand_2,22.69941267459202
11550,6bs3_ligand_3,30.5869233515094
11551,1g3z_ligand_8,25.635117071119456
11552,1ydk_ligand_4,17.28616319954461
11553,1dxp_ligand_3,36.36199950218099
11554,5fwg_ligand_1,36.332379193073336
11555,3lbl_ligand_6,37.4902862569569
11556,5npc_ligand_7,63.31555400250453
11557,3geq_ligand_5,36.13587947940385
11558,1kel_ligand_8,36.27658159643188
11559,1me6_ligand_3,65.19686867654974
11560,4h7v_ligand_3,87.32740436394778
11561,6phr_ligand_3,57.82691172496642
11562,1ejm_ligand_1,40.15206671953512
11563,2ycm_ligand_9,11.733877027649472
11564,6mh0_ligand_8,49.05412895255727
11565,1fzu_ligand_7,24.387101330628553
11566,3f9f_ligand_5,43.61393987539472
11567,7dj1_ligand_2,63.072232113088184
11568,2xe6_ligand_2,25.385241718368565
11569,3r63_ligand_9,29.61608716945187
11570,7krt_ligand_1,61.55479892722767
11571,6pg3_ligand_6,61.891351029849076
11572,3cs8_ligand_2,28.33061838070841
11573,1leo_ligand_4,15.459921617955679
11574,1cw3_ligand_5,48.28068838285368
11575,3bwi_ligand_3,29.704380702960776
11576,4trb_ligand_7,35.76217561463938
11577,120l_ligand_8,12.523836428986128
11578,1c9v_ligand_7,8.818627635316641
11579,3c4e_ligand_2,60.20865477321346
11580,6v3y_ligand_2,28.119275560646216
11581,2ozl_ligand_8,45.69890392754044
11582,1gw6_ligand_7,30.680714568344758
11583,1w98_ligand_1,53.65220890592342
11584,4aj1_ligand_4,64.30508607023242
11585,3g1s_ligand_1,22.23790340930697
11586,3u0t_ligand_7,43.55253310974001
11587,5csp_ligand_2,34.91208438909519
11588,2nry_ligand_4,41.191837196904075
11589,3ox8_ligand_9,44.23400148243598
11590,1k9t_ligand_4,34.89670638708855
11591,2pwf_ligand_5,74.234739445222
11592,6j74_ligand_5,30.917438525151496
11593,2xdn_ligand_5,99.68632777409013
11594,3d91_ligand_2,32.90462834709393
11595,1gol_ligand_1,9.186700257903892
11596,5lu2_ligand_3,35.72398924031895
11597,1w50_ligand_8,34.99042601542229
11598,4qgc_ligand_5,34.044352983522344
11599,2z6w_ligand_1,47.61654123871726
11600,4r3p_ligand_6,36.07530081533162
11601,3nkf_ligand_7,60.938212312820205
11602,6cvw_ligand_5,12.368863971538719
11603,4bme_ligand_5,32.01738411621351
11604,1amn_ligand_7,35.12950298467088
11605,2pgz_ligand_9,19.24937889095386
11606,1jyq_ligand_2,28.06305562964816
11607,3zu7_ligand_8,22.51327354251265
11608,1x88_ligand_3,62.75932291751175
11609,6o8u_ligand_3,59.698622358476584
11610,2cjm_ligand_9,47.815159617135244
11611,7ejw_ligand_4,9.031451389142525
11612,1gag_ligand_2,24.787415953799353
11613,6ovz_ligand_3,38.23663963668725
11614,3n7o_ligand_2,20.25660356525743
11615,5dc5_ligand_5,38.42248702335652
11616,4e2f_ligand_7,58.07259330674299
11617,2phb_ligand_9,9.507562968500393
11618,4ipg_ligand_2,27.356819387940373
11619,3jyr_ligand_6,25.79003710836507
11620,5j6m_ligand_6,28.084870047470996
11621,2yla_ligand_7,56.48934092168776
11622,4m2v_ligand_8,31.57145986312462
11623,2az5_ligand_2,24.062229474546083
11624,3hu3_ligand_9,43.17602714309309
11625,1j9w_ligand_2,17.562939471878195
11626,6fk1_ligand_9,9.60147646325865
11627,3ly3_ligand_3,17.75972500792574
11628,4q67_ligand_6,19.996103567445335
11629,4x44_ligand_1,7.246623301004865
11630,3mat_ligand_1,24.82047385661012
11631,5ew9_ligand_2,35.57701375064795
11632,1a99_ligand_2,87.38690129008657
11633,6fs6_ligand_1,71.92524937269474
11634,4r06_ligand_6,38.32793671505595
11635,4grn_ligand_7,44.90069661141658
11636,1lf1_ligand_4,32.51515151042299
11637,5hoh_ligand_7,7.723228264630419
11638,7as3_ligand_4,24.956121828960836
11639,3p8n_ligand_7,45.72707808438665
11640,7oys_ligand_8,28.010084277809657
11641,1d7a_ligand_6,35.34880096867611
11642,1i57_ligand_3,25.460610715377587
11643,6j72_ligand_8,27.288041660366446
11644,6hzv_ligand_7,59.86043185668614
11645,6lbh_ligand_4,41.68782689636704
11646,2bit_ligand_1,19.22381898809858
11647,1akz_ligand_3,28.785612412505014
11648,6vdm_ligand_6,24.985840131033648
11649,1jdf_ligand_4,24.149112967376485
11650,1fzm_ligand_7,26.40195770132397
11651,6quu_ligand_5,35.41550004793328
11652,3ixo_ligand_1,28.141646137166955
11653,4w1w_ligand_5,28.767713658508406
11654,1q9e_ligand_5,54.921741373678614
11655,6pxq_ligand_9,18.796926205943
11656,6xf3_ligand_6,36.2539517570154
11657,4gux_ligand_1,35.372305617354094
11658,1q8w_ligand_8,29.16169917480641
11659,1ouc_ligand_3,22.792400126818226
11660,4n3w_ligand_8,19.11201072371052
11661,3d62_ligand_6,53.19829537597131
11662,1ggo_ligand_4,3.6366983515271096
11663,2chd_ligand_5,20.98790043228611
11664,4lgg_ligand_3,38.13050899360132
11665,4u1b_ligand_1,23.22661276020462
11666,6b1i_ligand_5,17.01541112194027
11667,5jec_ligand_6,29.82607559104601
11668,4ihf_ligand_2,52.03388598323337
11669,2zwy_ligand_6,4.709105160406242
11670,5fs5_ligand_6,14.188968703085607
11671,3kcz_ligand_6,42.69792098744387
11672,1gf3_ligand_3,23.008244970508958
11673,2ef9_ligand_7,30.92035451014967
11674,2xdn_ligand_3,99.19588900692912
11675,6l5a_ligand_4,16.623141875108928
11676,4boj_ligand_1,53.26020144470949
11677,2y1k_ligand_5,35.39988188263272
11678,2fso_ligand_9,44.384255537296106
11679,3li0_ligand_2,40.80799740859627
11680,2xx2_ligand_6,30.74195043762964
11681,4rio_ligand_6,26.90082986990653
11682,6enc_ligand_5,20.423598259826495
11683,1amn_ligand_5,34.66208185322976
11684,1j2y_ligand_9,16.337976054928852
11685,4omj_ligand_5,15.429361138210918
11686,4q8m_ligand_1,25.991305268163373
11687,3i7c_ligand_5,24.83198512470023
11688,4yk0_ligand_2,26.762050736311355
11689,6xf4_ligand_2,35.69108265246043
11690,4gux_ligand_7,23.122046346506615
11691,6hmm_ligand_5,28.642286759103186
11692,3fa7_ligand_9,29.561450505033385
11693,5zda_ligand_6,34.9487825572302
11694,5dt4_ligand_2,45.30448778964787
11695,1gb7_ligand_8,20.746160178788134
11696,5eqq_ligand_6,15.082955759612522
11697,2lbp_ligand_9,19.964792621011618
11698,1owe_ligand_9,30.472897317434697
11699,5e95_ligand_2,34.902952973886
11700,4x58_ligand_6,65.69274678343402
11701,2ica_ligand_2,23.516678619652055
11702,5n17_ligand_9,23.456261577504367
11703,2cam_ligand_7,33.67763813993212
11704,1n1m_ligand_1,40.29485228599306
11705,1q9e_ligand_3,54.70433260594693
11706,1h8d_ligand_4,31.36429602436769
11707,3b3v_ligand_2,30.34481699779436
11708,3if1_ligand_3,52.12547729672856
11709,5wcm_ligand_9,58.887490198966134
11710,1lmw_ligand_1,48.02131490033105
11711,1goi_ligand_9,74.55085981795075
11712,1f5r_ligand_8,34.47260880645787
11713,1nja_ligand_9,24.94690817242963
11714,1uhl_ligand_7,30.005230619724575
11715,5ub9_ligand_9,27.511630816801826
11716,5ufo_ligand_1,21.70517839497973
11717,6tl5_ligand_8,7.154237981613485
11718,1qqs_ligand_3,19.379007462477773
11719,5c66_ligand_1,27.843687809935357
11720,2ggd_ligand_1,283.8861596583246
11721,1aiq_ligand_5,19.69037527786947
11722,7jvw_ligand_2,28.509182279749798
11723,5tpq_ligand_6,20.248030440373352
11724,1tg3_ligand_2,24.287636782253365
11725,1mq4_ligand_2,31.462921948373005
11726,2aoc_ligand_1,17.872610046909458
11727,3em3_ligand_5,26.266214681557642
11728,4o6e_ligand_7,31.280878446287737
11729,5bro_ligand_1,17.499694898180707
11730,1ydb_ligand_2,25.294371593548235
11731,1xqz_ligand_1,28.79885365496342
11732,3sqe_ligand_6,21.144591543645838
11733,5y29_ligand_8,27.534455905283473
11734,3dpo_ligand_5,23.556063762255114
11735,2wep_ligand_6,14.724478346639147
11736,6dh6_ligand_8,20.31657479143111
11737,4nz8_ligand_6,38.73583532596141
11738,1l60_ligand_5,9.50165432964176
11739,7k7r_ligand_4,32.17979390199695
11740,3bxr_ligand_3,19.69805825897347
11741,3br9_ligand_3,73.66080745449703
11742,1hj8_ligand_2,34.01402359434889
11743,1krm_ligand_5,19.66797940101499
11744,1i57_ligand_2,24.894588409359745
11745,5yso_ligand_8,54.91662395515204
11746,1dvq_ligand_6,27.617265040791665
11747,2j0f_ligand_9,38.50412225918155
11748,2epk_ligand_9,40.21399606004913
11749,1e5j_ligand_7,23.044575793632536
11750,6ts4_ligand_8,32.3419395505838
11751,1m2p_ligand_3,36.463381013239385
11752,3li0_ligand_7,28.766360969310433
11753,2isv_ligand_6,44.39285258818886
11754,1rxh_ligand_7,17.405788575677246
11755,4ht2_ligand_6,37.175723424299356
11756,5i7x_ligand_5,32.02882373941377
11757,1beb_ligand_2,24.82687378963906
11758,4qxp_ligand_1,22.015146353190136
11759,1z5m_ligand_3,43.34400964425957
11760,5npr_ligand_5,25.115599343017365
11761,1yda_ligand_2,24.352378433635597
11762,4ygj_ligand_1,27.409978045844625
11763,5ltw_ligand_7,132.14983003612133
11764,3qix_ligand_1,61.22901065350593
11765,1jiz_ligand_6,24.086340012120715
11766,6vsw_ligand_5,44.73391829032265
11767,5u69_ligand_1,32.34318524434475
11768,3rsp_ligand_3,16.7103998699856
11769,3cmr_ligand_1,59.87531277699397
11770,6ta0_ligand_4,25.32924909300283
11771,2r59_ligand_7,32.075684523742694
11772,4kb7_ligand_4,24.862708374128708
11773,3owu_ligand_8,41.47965132791879
11774,2y4k_ligand_2,50.438152736792404
11775,4qa5_ligand_2,11.114549788452972
11776,1gqv_ligand_3,21.613221926225116
11777,3i7c_ligand_3,17.97699828391826
11778,4s14_ligand_6,13.906731517506188
11779,5jbn_ligand_3,40.330406148177126
11780,3ehx_ligand_1,14.03331151590971
11781,1zly_ligand_8,21.766867977501953
11782,2ojz_ligand_1,71.66098247413228
11783,3f8y_ligand_7,6.682778717932919
11784,4zse_ligand_5,31.88061148119079
11785,1yam_ligand_1,18.49527940304556
11786,3btr_ligand_8,23.576593060959187
11787,4emt_ligand_5,15.230040446433492
11788,7szo_ligand_5,70.53404082303868
11789,5e95_ligand_9,45.48354010265989
11790,3qs4_ligand_8,31.017128842566386
11791,2vj1_ligand_8,39.18260965136076
11792,6hmm_ligand_9,29.045900719058366
11793,5lyn_ligand_7,22.959711637657275
11794,6hp7_ligand_9,11.698944351620264
11795,5mm9_ligand_3,16.050263893858567
11796,1mdr_ligand_6,24.13536403081586
11797,3dh6_ligand_5,16.10129887215222
11798,3bok_ligand_6,29.029023136337194
11799,3noz_ligand_8,26.81596980839414
11800,2f9o_ligand_3,26.815431901741267
11801,4eon_ligand_8,39.1575958837355
11802,1h0g_ligand_3,16.43850470564299
11803,1k74_ligand_7,50.591605468484474
11804,1ikv_ligand_7,61.799907451849336
11805,6zqs_ligand_4,23.818815372965727
11806,3owu_ligand_9,30.647341784830058
11807,3llf_ligand_4,11.36091781613616
11808,3b1m_ligand_5,22.575606767911996
11809,5ev6_ligand_1,16.040677387779592
11810,3uuo_ligand_4,4.216399621623971
11811,1a1a_ligand_8,18.421574816638234
11812,5mxd_ligand_1,36.94793368552063
11813,6chz_ligand_7,18.98203273524479
11814,3ill_ligand_5,11.64235638615406
11815,4a7j_ligand_8,29.581819321445842
11816,1usg_ligand_3,40.9652882206387
11817,2q5f_ligand_2,7.506885866525712
11818,3uuc_ligand_5,36.1922863987995
11819,2vy8_ligand_6,63.271103058393145
11820,4htx_ligand_7,125.59194363237293
11821,1prg_ligand_6,49.51065604409486
11822,2fdp_ligand_3,31.049387128203303
11823,2pwg_ligand_3,105.72338100859662
11824,4u2y_ligand_8,12.314691949275693
11825,4qpz_ligand_2,72.4354179496993
11826,6r6v_ligand_5,29.598538639748682
11827,6mlj_ligand_8,65.25110642689006
11828,5d1d_ligand_2,20.492861628381725
11829,5yh5_ligand_7,23.144388721366447
11830,5wmd_ligand_9,9.003943557736749
11831,4ywb_ligand_3,50.138447225878686
11832,6z19_ligand_3,24.212601457667166
11833,1xh9_ligand_7,30.66463019079303
11834,4trb_ligand_9,30.886487955589406
11835,2bfq_ligand_5,18.900405424469135
11836,1kvl_ligand_1,30.082457757425217
11837,4u6o_ligand_3,29.90479554864824
11838,3qel_ligand_1,88.33904253116275
11839,1std_ligand_8,32.46901280584624
11840,3vzv_ligand_5,20.554891959962095
11841,4x0m_ligand_9,20.76497386977648
11842,6l9k_ligand_5,24.00899216909385
11843,2pvh_ligand_7,38.17058621613419
11844,6czf_ligand_3,76.08073918622209
11845,6mo5_ligand_2,11.096880436797155
11846,6ots_ligand_5,24.365444256159172
11847,3j4q_ligand_6,92.84870784962621
11848,3oez_ligand_2,28.055326123374307
11849,2hzi_ligand_6,22.75371065123225
11850,5vfc_ligand_7,22.312525739294212
11851,4hqv_ligand_3,31.449316797939236
11852,3pdt_ligand_6,21.303013567138024
11853,5k0b_ligand_1,57.594807746803916
11854,5kp4_ligand_2,37.70035374849824
11855,4eaw_ligand_4,34.34969578754621
11856,3ld8_ligand_4,4.852296270839197
11857,6dbc_ligand_7,20.770326863099676
11858,1mdr_ligand_1,22.34505530760665
11859,1md3_ligand_7,19.430010429628044
11860,3m09_ligand_7,19.204773174395992
11861,1l37_ligand_3,13.624083235212563
11862,5tz3_ligand_6,56.35232761829807
11863,1amp_ligand_9,28.628728047708123
11864,3d2f_ligand_4,84.63961410305629
11865,6iu7_ligand_5,27.682520148567797
11866,2xff_ligand_5,8.951558482078108
11867,5v95_ligand_8,35.580614486293264
11868,6pbh_ligand_8,24.216509798630362
11869,6i61_ligand_1,3.9300675968473455
11870,2vw0_ligand_4,38.45987907070605
11871,1wbe_ligand_4,27.208149006656463
11872,6cqf_ligand_8,62.44046653510215
11873,6qba_ligand_6,20.738194078471818
11874,5cp3_ligand_6,50.29321363722943
11875,4u2y_ligand_3,64.16276072375973
11876,3ehx_ligand_7,14.353494192650848
11877,3exh_ligand_7,59.15767697916669
11878,6j74_ligand_1,11.994649589821652
11879,3ery_ligand_2,48.522174792286165
11880,7kh9_ligand_3,29.943952758445235
11881,6ue3_ligand_8,26.41235740783631
11882,3vkn_ligand_1,37.14293910061855
11883,6jyp_ligand_7,7.813645698910856
11884,6yi1_ligand_3,53.891627903385164
11885,2p99_ligand_3,5.250278779899851
11886,6ofd_ligand_2,20.440827727858775
11887,1g50_ligand_1,30.268012296211925
11888,5dx3_ligand_1,35.78304757271115
11889,3bn3_ligand_2,41.984807228329636
11890,7ac6_ligand_7,8.489947916156353
11891,4b2i_ligand_8,34.205658115155586
11892,1hvu_ligand_1,13.39991844324861
11893,3cdr_ligand_8,15.394550046781397
11894,5mxe_ligand_9,3.2630932461903894
11895,1jiz_ligand_9,30.80149500326076
11896,1vjy_ligand_2,21.468811641105106
11897,7oyx_ligand_8,73.49552348329343
11898,5ot8_ligand_2,12.450736250462116
11899,4wv9_ligand_2,50.63952731007173
11900,2wo8_ligand_5,38.09841125296435
11901,1v1j_ligand_3,65.24533726539391
11902,4i70_ligand_7,5.585998909310207
11903,1d9i_ligand_2,30.3277194701795
11904,3ljz_ligand_7,54.24400563124996
11905,2fjm_ligand_7,7.788911403857592
11906,4b7p_ligand_2,30.287835622710535
11907,2w1c_ligand_6,27.142219098449466
11908,1crm_ligand_3,24.394324220575804
11909,6g3o_ligand_6,16.322967111349023
11910,3gb6_ligand_1,57.49728147848963
11911,5hsv_ligand_8,9.264125798148552
11912,3tk2_ligand_7,22.194955012344586
