,dock_name,rsmd
74,5e2l_ligand_5,4.995790361227475
75,5e2l_ligand_6,4.887842209673575
76,5e2l_ligand_7,11.927796256364095
77,5e2l_ligand_8,11.95058845691988
78,5e2l_ligand_9,11.794113232173641
79,5mnr_ligand_1,1.9129025702432527
80,5mnr_ligand_2,1.7409215329197876
81,5mnr_ligand_3,8.760513191496168
82,5mnr_ligand_4,8.983797194228453
83,5mnr_ligand_5,9.16977788790511
84,5mnr_ligand_6,10.752851375458638
85,5mnr_ligand_7,9.120638788973002
86,5mnr_ligand_8,8.888056302580326
87,5mnr_ligand_9,9.076926060220096
88,3arq_ligand_1,0.6260919763027617
89,3arq_ligand_2,3.214117691510957
90,3arq_ligand_3,2.4314189990285935
91,3arq_ligand_4,4.178799276747908
92,3arq_ligand_5,10.011346484956979
93,3arq_ligand_6,6.357394356180841
94,3arq_ligand_7,6.722301718559562
95,3arq_ligand_8,2.381311403407795
96,3arq_ligand_9,4.476789617468055
97,1iih_ligand_1,0.5370579577661991
98,1iih_ligand_2,4.4771513357639945
99,1iih_ligand_3,2.3890543456913376
100,1iih_ligand_4,8.539874345289473
101,1iih_ligand_5,9.048484633719983
102,1iih_ligand_6,4.524744099578082
103,1iih_ligand_7,9.884984686381664
104,1iih_ligand_8,9.469112669622218
105,1iih_ligand_9,9.651578687793343
106,3uod_ligand_1,0.6511259213986506
107,3uod_ligand_2,2.404142208485324
108,3uod_ligand_3,5.725000653516
109,3uod_ligand_4,3.542900808367493
110,3uod_ligand_5,6.25393935162415
111,3uod_ligand_6,5.861452479753956
112,3uod_ligand_7,6.613976353669293
113,3uod_ligand_8,6.57173523508061
114,3uod_ligand_9,5.253689754304375
115,1fzj_ligand_1,10.8638277535945
116,1fzj_ligand_2,10.014864492572912
117,1fzj_ligand_3,10.950132990847251
118,1fzj_ligand_4,11.422682119060456
119,1fzj_ligand_5,11.507723066875917
120,1fzj_ligand_6,20.64624975464151
121,1fzj_ligand_7,11.070978350271664
122,1fzj_ligand_8,20.02743990646075
123,1fzj_ligand_9,20.315933070308173
124,6f20_ligand_1,0.8360344889217591
125,6f20_ligand_2,1.8046333145545108
126,6f20_ligand_3,2.9417862827427377
127,6f20_ligand_4,6.4122998942137235
128,6f20_ligand_5,5.683590133005722
129,6f20_ligand_6,4.824871072543459
130,6f20_ligand_7,6.31959738696488
131,6f20_ligand_8,5.576895809199475
132,6f20_ligand_9,7.154085313068795
133,2wzm_ligand_1,0.6083686643953501
134,2wzm_ligand_2,4.572131042820981
135,2wzm_ligand_3,5.8751240683224575
136,2wzm_ligand_4,10.2004801502407
137,2wzm_ligand_5,5.219507508986229
138,2wzm_ligand_6,7.333574396692119
139,2wzm_ligand_7,5.49724964289995
140,2wzm_ligand_8,10.333811915481405
141,2wzm_ligand_9,7.181486950359363
142,3n76_ligand_1,1.4919098498233723
143,3n76_ligand_2,0.9085840412421946
144,3n76_ligand_3,3.5976355790991392
145,3n76_ligand_4,8.385646951786129
146,5kly_ligand_1,7.456197752541171
147,5kly_ligand_2,12.893816865071413
148,5kly_ligand_3,6.008467387778684
149,5kly_ligand_4,13.212912568771506
150,5kly_ligand_5,12.491669400044175
151,5kly_ligand_6,12.854947973445867
152,5kly_ligand_7,8.2006174935184
153,5kly_ligand_8,12.874608822212814
154,5kly_ligand_9,7.897808281415801
155,2qd7_ligand_1,0.7979268375579547
156,2qd7_ligand_2,9.57119782646526
157,2qd7_ligand_3,8.663038593165027
158,2qd7_ligand_4,4.262515169642048
159,2qd7_ligand_5,9.456545752621757
160,2qd7_ligand_6,9.567572364627349
161,2qd7_ligand_7,4.8188870084283995
162,2qd7_ligand_8,10.036166522940444
163,2qd7_ligand_9,9.190764351083258
164,5nxi_ligand_1,4.643079491745393
165,5nxi_ligand_2,2.173381112077063
166,5nxi_ligand_3,1.8817157729051428
167,5nxi_ligand_4,3.680625411077126
168,5nxi_ligand_5,8.650713556792102
169,5nxi_ligand_6,8.68899428875402
170,5nxi_ligand_7,3.324224314282456
171,5nxi_ligand_8,5.840113726061619
172,5nxi_ligand_9,2.7077803486742917
173,3kjd_ligand_1,1.3892669947165293
174,3kjd_ligand_2,3.2726935588952997
175,3kjd_ligand_3,3.693018030542641
176,3kjd_ligand_4,5.383823641242346
177,5vcz_ligand_1,13.102211835196337
178,5vcz_ligand_2,12.884262650663485
179,5vcz_ligand_3,12.078381899397465
180,5vcz_ligand_4,20.083142285291963
181,5vcz_ligand_5,19.717128790561514
182,2avm_ligand_1,15.381484597480675
183,2avm_ligand_2,13.73237765642176
184,2avm_ligand_3,11.576607971541602
185,2avm_ligand_4,14.196059125835781
186,2avm_ligand_5,14.834446658910345
187,2avm_ligand_6,14.118886331914466
188,2avm_ligand_7,13.653177936310776
189,2avm_ligand_8,15.254593397344614
190,2avm_ligand_9,15.429973600882915
191,2pwc_ligand_1,1.573807660799594
192,2pwc_ligand_2,5.458846550286467
193,2pwc_ligand_3,5.170982669276454
194,2pwc_ligand_4,7.354072818600357
195,2pwc_ligand_5,9.239122352857107
196,2pwc_ligand_6,9.25092893092939
197,2pwc_ligand_7,8.399034051603792
198,2pwc_ligand_8,8.001462781160571
199,2pwc_ligand_9,7.627036323835515
200,4b2l_ligand_1,2.9892388161537045
201,4b2l_ligand_2,2.8481700967463306
202,4b2l_ligand_3,1.4425009358749128
203,4b2l_ligand_4,4.479738742382194
204,4b2l_ligand_5,2.070252943482994
205,4b2l_ligand_6,4.551875124605244
206,4b2l_ligand_7,5.196534460580436
207,4b2l_ligand_8,5.77019636147679
208,4b2l_ligand_9,6.1095092233337365
209,5j41_ligand_1,4.1963441713903675
210,5j41_ligand_2,3.3370631192569253
211,5j41_ligand_3,5.217450508584035
212,5j41_ligand_4,6.2152475164289465
213,5j41_ligand_5,6.19606795629677
214,5j41_ligand_6,6.611228621137858
215,5j41_ligand_7,6.259795563754459
216,5j41_ligand_8,6.281880265228451
217,5j41_ligand_9,6.337219136257826
218,2w66_ligand_1,0.5972558988370497
219,2w66_ligand_2,10.000211326027934
220,2w66_ligand_3,9.052369339138451
221,2w66_ligand_4,8.510434444538223
222,2w66_ligand_5,9.747445433459008
223,2w66_ligand_6,8.432958174046483
224,3bra_ligand_1,5.821901554843205
225,3bra_ligand_2,0.966149943997159
226,3bra_ligand_3,8.280013776731119
227,3bra_ligand_4,1.7056275552250126
228,3bra_ligand_5,7.667713078691902
229,3bra_ligand_6,8.383737855430084
230,3bra_ligand_7,7.934271458138332
231,3bra_ligand_8,5.126028168642294
232,3bra_ligand_9,6.080738107217859
233,2vuk_ligand_1,0.8854649343706381
234,2vuk_ligand_2,3.637313122347319
235,2vuk_ligand_3,6.55424298451011
236,2vuk_ligand_4,6.839334861666008
237,2vuk_ligand_5,6.2095372734206205
238,2vuk_ligand_6,7.394384075093745
239,2vuk_ligand_7,7.182251210449268
240,2vuk_ligand_8,4.912187425170175
241,2vuk_ligand_9,5.479962623047715
242,6b4u_ligand_1,4.357541781894051
243,6b4u_ligand_2,3.7202544779829756
244,6b4u_ligand_3,4.252028714681521
245,6b4u_ligand_4,7.7816875786315505
246,6b4u_ligand_5,6.495235572545244
247,6b4u_ligand_6,5.6965070814115055
248,6b4u_ligand_7,6.555279139383623
249,6b4u_ligand_8,5.731711605495467
250,6b4u_ligand_9,5.945044941557873
251,2fqo_ligand_1,6.972128868454264
252,2fqo_ligand_2,0.9984524483753178
253,2fqo_ligand_3,1.649704822081817
254,2fqo_ligand_4,2.215423708533727
255,2fqo_ligand_5,7.5818336859671795
256,2fqo_ligand_6,7.28506015761023
257,2fqo_ligand_7,2.5753042296008446
258,2fqo_ligand_8,2.964151979628125
259,2fqo_ligand_9,2.5675834455767945
260,4buq_ligand_1,2.032556924706886
261,4buq_ligand_2,2.1786437045337053
262,4buq_ligand_3,2.8634498879619956
263,4buq_ligand_4,4.139211214502211
264,4buq_ligand_5,3.7479138371145595
265,4buq_ligand_6,4.194689468736682
266,4buq_ligand_7,3.992349134118364
267,4buq_ligand_8,4.191655888423633
268,4buq_ligand_9,2.741475388244043
269,3mdz_ligand_1,1.8457406071517442
270,3mdz_ligand_2,2.8733383700651913
271,3mdz_ligand_3,7.438991273463538
272,3mdz_ligand_4,6.08286881331498
273,3mdz_ligand_5,7.45784003955271
274,3mdz_ligand_6,5.95407296170725
275,3mdz_ligand_7,1.8416126538082522
276,3mdz_ligand_8,7.217484049168381
277,3mdz_ligand_9,7.93019783976275
278,4cp7_ligand_1,16.250483950927254
279,4cp7_ligand_2,16.37850791408678
280,4cp7_ligand_3,16.59655597790906
281,4cp7_ligand_4,15.928086174438153
282,4cp7_ligand_5,15.699441992798532
283,4cp7_ligand_6,16.9797829776241
284,4cp7_ligand_7,16.32159389817824
285,4cp7_ligand_8,16.985917041411245
286,4cp7_ligand_9,15.89670742277299
287,4lko_ligand_1,1.5647254095025287
288,4lko_ligand_2,7.390055864374195
289,4lko_ligand_3,4.888445443813693
290,4lko_ligand_4,4.620011425465155
291,4lko_ligand_5,4.391785318718834
292,4lko_ligand_6,6.622053023798586
293,4lko_ligand_7,4.636271597030157
294,4lko_ligand_8,8.088106636555041
295,4lko_ligand_9,6.860960444011154
296,1jeu_ligand_1,1.4892756542557777
297,1jeu_ligand_2,6.6994822379352765
298,1jeu_ligand_3,7.604259256900296
299,1jeu_ligand_4,1.4279327535699815
300,5upz_ligand_1,11.56611778255781
301,5upz_ligand_2,11.009416128932543
302,5upz_ligand_3,11.587163134261983
303,5upz_ligand_4,10.869206943471083
304,5upz_ligand_5,11.831594577232606
305,5upz_ligand_6,11.476743075454813
306,5upz_ligand_7,8.135284871471926
307,5upz_ligand_8,10.97385171487204
308,5upz_ligand_9,11.429633512059782
309,3bl1_ligand_1,1.7616589719163391
310,3bl1_ligand_2,7.529459035705711
311,3bl1_ligand_3,2.015582031554639
312,3bl1_ligand_4,2.17741956521084
313,3bl1_ligand_5,2.987074817101668
314,3bl1_ligand_6,2.558916582085878
315,3bl1_ligand_7,7.227872567488435
316,3bl1_ligand_8,7.413661713350562
317,3bl1_ligand_9,8.368712149251941
318,4jkw_ligand_1,4.597030905144878
319,4jkw_ligand_2,6.047392029391086
320,4jkw_ligand_3,6.600100058765342
321,4jkw_ligand_4,6.6968997358052595
322,4jkw_ligand_5,6.2622599412215845
323,4jkw_ligand_6,5.938205428771026
324,4jkw_ligand_7,6.768171466504081
325,4jkw_ligand_8,7.2094393828012535
326,4jkw_ligand_9,9.091214263546663
327,2h4n_ligand_1,5.113457715919825
328,2h4n_ligand_2,5.521735104339939
329,2h4n_ligand_3,1.7831832491362183
330,2h4n_ligand_4,5.871009809862355
331,2h4n_ligand_5,5.241316145540163
332,2h4n_ligand_6,3.707317755129711
333,2h4n_ligand_7,2.041110283032252
334,2h4n_ligand_8,2.789281975258149
335,2h4n_ligand_9,4.224110764409475
336,4wop_ligand_1,7.677610707884203
337,4wop_ligand_2,3.3102888457692394
338,4wop_ligand_3,5.064946585018534
339,4wop_ligand_4,4.094643818453566
340,4wop_ligand_5,4.597004386916912
341,4wop_ligand_6,6.834858691540984
342,4wop_ligand_7,6.623999133088071
343,4wop_ligand_8,6.9768984426310725
344,4wop_ligand_9,4.2707582748762825
345,6h29_ligand_1,5.243493066502667
346,6h29_ligand_2,5.124556926438391
347,6h29_ligand_3,4.807991232553122
348,6h29_ligand_4,1.902372445941363
349,6h29_ligand_5,5.661874703121409
350,6h29_ligand_6,5.2706688599047125
351,6h29_ligand_7,5.070024161678127
352,6h29_ligand_8,1.9902230450958935
353,6h29_ligand_9,6.489889112481637
354,5m77_ligand_1,0.7752121990064219
355,5m77_ligand_2,2.765904932029164
356,5m77_ligand_3,8.050901828727882
357,5m77_ligand_4,9.117667339891833
358,5m77_ligand_5,8.377513302856336
359,5m77_ligand_6,8.835740480413019
360,5m77_ligand_7,6.5311714555197025
361,5m77_ligand_8,6.830606422055311
362,5m77_ligand_9,7.552773009930517
363,5hjq_ligand_1,6.528349734753742
364,5hjq_ligand_2,6.162550497126139
365,5hjq_ligand_3,6.406095176268255
366,5hjq_ligand_4,3.7408008055317072
367,5hjq_ligand_5,4.98923691188973
368,5hjq_ligand_6,7.991753400062305
369,5hjq_ligand_7,5.872356688253367
370,5hjq_ligand_8,4.740628478416165
371,5hjq_ligand_9,5.57054634596936
372,2f81_ligand_1,10.000262751309993
373,2f81_ligand_2,2.1543460503739658
374,2f81_ligand_3,1.7430360076055582
375,2f81_ligand_4,9.62584610257593
376,2f81_ligand_5,9.122549793675846
377,2f81_ligand_6,9.202075724686097
378,2f81_ligand_7,9.717944180496104
379,2f81_ligand_8,4.115550842608464
380,2f81_ligand_9,2.623655574085244
381,3mxd_ligand_1,7.736124096894593
382,3mxd_ligand_2,10.537740277162658
383,3mxd_ligand_3,11.074885271967112
384,3mxd_ligand_4,11.433174495412603
385,3mxd_ligand_5,5.836204351634935
386,3mxd_ligand_6,11.854042278498316
387,3mxd_ligand_7,12.408357343236323
388,3mxd_ligand_8,12.019797619282556
389,3mxd_ligand_9,11.865557695512331
390,2qwc_ligand_1,1.3500788125142917
391,2qwc_ligand_2,4.610019010806789
392,3nyx_ligand_1,18.28149240772881
393,3nyx_ligand_2,17.98079671055078
394,3nyx_ligand_3,17.837707039389255
395,3nyx_ligand_4,17.803680539967875
396,3nyx_ligand_5,16.629071982525062
397,3nyx_ligand_6,16.10899710267049
398,3nyx_ligand_7,15.921141198950629
399,3nyx_ligand_8,17.426799910350283
400,3nyx_ligand_9,11.154822161806903
401,3t3c_ligand_1,0.4974800546372737
402,3t3c_ligand_2,2.44898735146163
403,3t3c_ligand_3,8.801662168509504
404,3t3c_ligand_4,4.632009404032727
405,3t3c_ligand_5,8.389842495258065
406,3t3c_ligand_6,9.900168812894533
407,3t3c_ligand_7,4.586762926384701
408,3t3c_ligand_8,8.839354644079483
409,3t3c_ligand_9,8.86972555811004
410,1t31_ligand_1,6.692836336299416
411,1t31_ligand_2,3.0051795049785057
412,1t31_ligand_3,6.268941600933795
413,1t31_ligand_4,6.326616495862088
414,1t31_ligand_5,7.584217001814508
415,1t31_ligand_6,9.250984032600455
416,1t31_ligand_7,6.980315981678883
417,1t31_ligand_8,4.222659460383627
418,1t31_ligand_9,5.031976314794522
419,4bah_ligand_1,0.5731618445081637
420,4bah_ligand_2,3.5326032409392845
421,4bah_ligand_3,2.383437797980494
422,4bah_ligand_4,6.224198955012519
423,4bah_ligand_5,5.148963664252203
424,4bah_ligand_6,7.856116586188718
425,4bah_ligand_7,6.047994584984349
426,4bah_ligand_8,5.175058964830613
427,4bah_ligand_9,8.200129453406914
428,1pzp_ligand_1,2.322135911678662
429,1pzp_ligand_2,3.0569386018342954
430,1pzp_ligand_3,2.6384844426007428
431,1pzp_ligand_4,5.568732330542631
432,1pzp_ligand_5,6.214157560949649
433,1pzp_ligand_6,6.005374237361834
434,1pzp_ligand_7,6.207214316980128
435,1pzp_ligand_8,5.4746439294118625
436,1pzp_ligand_9,4.401930957414729
437,6czc_ligand_1,8.64948617903343
438,6czc_ligand_2,3.8693931048679975
439,6czc_ligand_3,9.044725670334778
440,6czc_ligand_4,5.751389646943401
441,6czc_ligand_5,5.629702782505914
442,6czc_ligand_6,6.108461030512539
443,6czc_ligand_7,7.177780839102956
444,6czc_ligand_8,6.023719323131761
445,6czc_ligand_9,7.618576094630638
446,1x8t_ligand_1,0.6423699209837086
447,1x8t_ligand_2,2.4239757154787616
448,1x8t_ligand_3,1.5613956035448648
449,4f2w_ligand_1,0.5257565215953102
450,5ihh_ligand_1,3.4405175947813436
451,5ihh_ligand_2,0.6035694491937114
452,5ihh_ligand_3,1.9688904184844822
453,5ihh_ligand_4,7.939843197444142
454,5ihh_ligand_5,8.03819657385909
455,5ihh_ligand_6,7.846995065628626
456,5ihh_ligand_7,8.14842030580161
457,5ihh_ligand_8,4.251762552165866
458,5ihh_ligand_9,2.729695455540782
459,3lpp_ligand_1,3.125774464032873
460,3lpp_ligand_2,3.395526299845308
461,3lpp_ligand_3,12.530173009462352
462,3lpp_ligand_4,9.920722317156029
463,3lpp_ligand_5,12.543793942447723
464,3lpp_ligand_6,9.088150179022714
465,3lpp_ligand_7,12.373968843551227
466,3lpp_ligand_8,12.806148732266903
467,3lpp_ligand_9,6.896006118207332
468,5e28_ligand_1,1.883820750243403
469,5e28_ligand_2,1.895618029637225
470,5e28_ligand_3,8.136423752250767
471,5e28_ligand_4,1.7618994349983823
472,5e28_ligand_5,7.3378779305606825
473,5e28_ligand_6,3.5717999464055734
474,5e28_ligand_7,3.9184305167101936
475,5e28_ligand_8,4.152682047842839
476,5e28_ligand_9,12.121987472593522
477,5os5_ligand_1,1.8176359565623244
478,5os5_ligand_2,6.71631693537988
479,5os5_ligand_3,1.9317083113141076
480,5os5_ligand_4,7.786322094847212
481,5os5_ligand_5,4.367669886254467
482,5os5_ligand_6,4.4988876206824076
483,5os5_ligand_7,7.826629324826575
484,5os5_ligand_8,7.853035059584212
485,5os5_ligand_9,6.9019727188510895
486,5ljt_ligand_1,3.0524962964760496
487,5ljt_ligand_2,10.025773693835305
488,5ljt_ligand_3,10.37897260233401
489,5ljt_ligand_4,5.0960175156684855
490,5ljt_ligand_5,11.274041935348654
491,5m7s_ligand_1,3.0159583302824324
492,5m7s_ligand_2,1.1672453683780453
493,5m7s_ligand_3,5.534268673456322
494,5m7s_ligand_4,4.674164240802841
495,5m7s_ligand_5,5.941018283930794
496,5m7s_ligand_6,5.855114862237973
497,5m7s_ligand_7,6.198615910023785
498,5m7s_ligand_8,7.008640738402846
499,5m7s_ligand_9,6.997460239258241
500,5w44_ligand_1,3.9867744226752158
501,5w44_ligand_2,1.611853205709737
502,5w44_ligand_3,3.662081331111541
503,5w44_ligand_4,4.729519160177542
504,5w44_ligand_5,4.5084712636474835
505,5w44_ligand_6,3.0143284851217222
506,5w44_ligand_7,5.664375295342504
507,5w44_ligand_8,4.4311338613606885
508,5w44_ligand_9,5.631419263286913
509,4lm0_ligand_1,4.538436218312681
510,4lm0_ligand_2,2.867543454167427
511,4lm0_ligand_3,5.789925892975993
512,4lm0_ligand_4,2.516047098128331
513,4lm0_ligand_5,5.152519771917425
514,4lm0_ligand_6,5.053612843227186
515,4lm0_ligand_7,2.520012194720189
516,4lm0_ligand_8,4.496618772435059
517,4lm0_ligand_9,2.820232123561681
518,2zkj_ligand_1,1.1262038576706521
519,2zkj_ligand_2,2.102906460269967
520,2zkj_ligand_3,3.37731438925531
521,2zkj_ligand_4,2.67223809785223
522,2zkj_ligand_5,7.649855549975036
523,2zcr_ligand_1,2.6868494229168434
524,2zcr_ligand_2,2.4775342869185777
525,2zcr_ligand_3,2.5572957605922033
526,5cc2_ligand_1,0.37417758707152265
527,5cc2_ligand_2,3.5827798890433296
528,5cc2_ligand_3,6.320508755894049
529,5cc2_ligand_4,5.7620703686551185
530,5cc2_ligand_5,7.021901038892532
531,5cc2_ligand_6,6.474026073472364
532,5cc2_ligand_7,7.30948795744271
533,5cc2_ligand_8,6.370934149191415
534,5cc2_ligand_9,7.032694054675397
535,4mc9_ligand_1,0.9177778626270112
536,4mc9_ligand_2,9.167908228273847
537,4mc9_ligand_3,8.444686287078962
538,4mc9_ligand_4,8.145232898718058
539,4mc9_ligand_5,7.914412868386514
540,4mc9_ligand_6,3.8670648579232045
541,4mc9_ligand_7,7.941659877845726
542,2boh_ligand_1,7.101386625159906
543,2boh_ligand_2,6.720691979678453
544,2boh_ligand_3,10.14282169531029
545,2boh_ligand_4,7.224551659841203
546,2boh_ligand_5,10.102326222919439
547,2boh_ligand_6,10.103888718140725
548,2boh_ligand_7,8.167901732653602
549,2boh_ligand_8,8.298307681173828
550,2boh_ligand_9,8.455236012588378
551,5h8e_ligand_1,0.8203370269821042
552,4u0w_ligand_1,1.148101249133051
553,4u0w_ligand_2,2.8442604448715434
554,4u0w_ligand_3,6.234424247326467
555,1ppk_ligand_1,1.4742832781424764
556,1ppk_ligand_2,9.85242590885482
557,1ppk_ligand_3,9.280856241691678
558,1ppk_ligand_4,1.7680698515613007
559,1ppk_ligand_5,10.049765193643502
560,1ppk_ligand_6,9.507383507458544
561,1ppk_ligand_7,4.612085822226094
562,1ppk_ligand_8,9.066376016851903
563,1ppk_ligand_9,8.650528452065805
564,5yyf_ligand_1,16.36127554088236
565,5yyf_ligand_2,15.138036965928514
566,5yyf_ligand_3,12.919491509735586
567,5yyf_ligand_4,12.759534058483892
568,5yyf_ligand_5,14.545163136772468
569,5yyf_ligand_6,13.554703981974708
570,5yyf_ligand_7,13.319724809957112
571,5yyf_ligand_8,20.596275198175057
572,5yyf_ligand_9,15.391302290410815
573,2vwn_ligand_1,0.39533253194090984
574,2vwn_ligand_2,4.425473362984629
575,2vwn_ligand_3,1.8783802251595048
576,3zze_ligand_1,0.2285674955018759
577,3zze_ligand_2,4.410016031716892
578,3zze_ligand_3,2.481002760981938
579,3zze_ligand_4,3.6577071461048747
580,3zze_ligand_5,7.6640934254048165
581,1okl_ligand_1,2.9818596811209503
582,1okl_ligand_2,1.1685068519944137
583,1okl_ligand_3,2.8678821362406826
584,1okl_ligand_4,5.47187289210636
585,1okl_ligand_5,5.696130584140337
586,1okl_ligand_6,2.159319154392494
587,1okl_ligand_7,5.310125838532702
588,1okl_ligand_8,4.341876304330336
589,1okl_ligand_9,4.755254506443649
590,5j8m_ligand_1,0.6032359737283579
591,5j8m_ligand_2,4.8725900915221665
592,5j8m_ligand_3,4.791126168240615
593,5j8m_ligand_4,5.130205118706269
594,5j8m_ligand_5,3.268523599425282
595,5j8m_ligand_6,3.76496816985217
596,5j8m_ligand_7,5.278553529140346
597,5j8m_ligand_8,3.9224137517605153
598,5j8m_ligand_9,5.267452435475806
599,4ivc_ligand_1,0.37489383112474023
600,4ivc_ligand_2,4.600092340210307
601,4uj2_ligand_1,0.593484384197019
602,4uj2_ligand_2,1.9467855190397472
603,4uj2_ligand_3,5.732907888423017
604,4uj2_ligand_4,7.27521490355145
605,4uj2_ligand_5,7.264692821153162
606,4uj2_ligand_6,8.71420306166892
607,4uj2_ligand_7,8.771397703819583
608,4uj2_ligand_8,8.409925679134831
609,4uj2_ligand_9,5.571007391589322
610,2e7f_ligand_1,12.894346878002642
611,2e7f_ligand_2,13.512695598337636
612,2e7f_ligand_3,14.007183994705663
613,2e7f_ligand_4,13.105963487997284
614,2e7f_ligand_5,15.768274684900106
615,2e7f_ligand_6,11.71210344374242
616,2e7f_ligand_7,10.99459507772237
617,2e7f_ligand_8,11.595054089280195
618,2e7f_ligand_9,12.754680459164183
619,4baq_ligand_1,1.1877664117074904
620,4baq_ligand_2,7.857683865599793
621,4baq_ligand_3,7.636592376312305
622,4baq_ligand_4,7.3000496289659464
623,4baq_ligand_5,7.854173395826407
624,4baq_ligand_6,5.2840939782267045
625,4baq_ligand_7,5.155519937820849
626,4baq_ligand_8,9.185889155948152
627,4baq_ligand_9,8.709586231106112
628,3rt8_ligand_1,0.8404381689270626
629,3rt8_ligand_2,5.087081559152918
630,3rt8_ligand_3,5.034633274681118
631,3rt8_ligand_4,6.144859083648277
632,3rt8_ligand_5,3.5143140155654846
633,3rt8_ligand_6,2.6261509256344215
634,3rt8_ligand_7,2.839985896925695
635,3rt8_ligand_8,5.30979218544677
636,3rt8_ligand_9,5.8035098862671015
637,4ysl_ligand_1,7.113387332779921
638,4ysl_ligand_2,1.9705948926071115
639,4ysl_ligand_3,1.523991760022142
640,4ysl_ligand_4,6.289800079371485
641,4ysl_ligand_5,7.088534360826317
642,4ysl_ligand_6,5.998370724301211
643,4ysl_ligand_7,7.623044089621134
644,4ysl_ligand_8,7.415270660032475
645,4ysl_ligand_9,7.80203827165105
646,4j44_ligand_1,0.8280317211616957
647,4j44_ligand_2,3.5948952349129732
648,4j44_ligand_3,8.715580040221075
649,4j44_ligand_4,3.6667113117547174
650,4j44_ligand_5,1.8924807049875039
651,4j44_ligand_6,8.196301576397124
652,4j44_ligand_7,9.115729669436782
653,4j44_ligand_8,6.810758336998898
654,4j44_ligand_9,3.0043468924210464
655,4a7i_ligand_1,1.8762663081927515
656,4a7i_ligand_2,7.749888460368197
657,4a7i_ligand_3,3.5125953526005693
658,4a7i_ligand_4,7.302452102116364
659,4a7i_ligand_5,3.2263523951635817
660,4a7i_ligand_6,2.919902750790525
661,4a7i_ligand_7,7.979679400410352
662,4a7i_ligand_8,2.253540761327152
663,4a7i_ligand_9,3.176122513729945
664,3cyz_ligand_1,6.930515881564329
665,3cyz_ligand_2,1.9737351548620858
666,3cyz_ligand_3,0.8099548420460527
667,3cyz_ligand_4,7.138691724571215
668,3cyz_ligand_5,6.361371386979141
669,3cyz_ligand_6,2.744367336367906
