,name,dis_rmsd
235,1fkn_ligand_1,11.990322321652155
236,1tjp_ligand_5,9.412019474369542
237,1e1v_ligand_7,9.726464931410291
238,1xbo_ligand_9,11.632085953514238
239,3pwd_ligand_9,9.519504594260752
240,3d50_ligand_3,10.149960413986992
241,3p3s_ligand_7,9.55420677289147
242,3jrs_ligand_5,9.453413525368473
243,4b33_ligand_9,7.980166880619026
244,1q5k_ligand_5,9.951074737193524
245,6hh5_ligand_9,10.77936827102631
246,5l7e_ligand_2,9.866314505810877
247,5n0f_ligand_3,9.565264822373715
248,1qy1_ligand_2,8.75260183817295
249,1k6c_ligand_1,11.42629185698157
250,3uxl_ligand_6,8.313342956266288
251,1uw6_ligand_7,8.519276984856091
252,1qft_ligand_5,8.256833097497802
253,3ozr_ligand_3,10.403020897308208
254,2hu6_ligand_8,10.758175104629458
255,5yz2_ligand_6,9.998200957783617
256,4iic_ligand_5,8.350940077516189
257,4nra_ligand_7,8.935341482062649
258,3s0d_ligand_9,9.274021485627111
259,4g8y_ligand_8,10.34682415068865
260,4mc2_ligand_2,11.149205398952462
261,5ulp_ligand_4,10.900948739842946
262,4q4p_ligand_3,10.546665037506155
263,1s89_ligand_6,8.19505891481011
264,1g30_ligand_2,12.281625370976858
265,5o58_ligand_5,11.64517588866903
266,6dh2_ligand_7,10.888409788225923
267,4u69_ligand_6,8.368731976436456
268,4m3p_ligand_4,8.306971703590843
269,5vc3_ligand_1,11.674463367344435
270,3gss_ligand_7,12.18198083237943
271,2qbu_ligand_5,10.466074014948578
272,4gfm_ligand_2,9.189508240404898
273,1tcx_ligand_8,11.142689992219653
274,1moq_ligand_4,9.164571449018926
275,5yh8_ligand_3,9.80281716549204
276,2wyg_ligand_7,10.826568684988965
277,1o5e_ligand_2,10.390037562568953
278,5l4m_ligand_6,8.928766523587074
279,2bvd_ligand_9,9.898858171762145
280,6c0s_ligand_7,12.400438486837686
281,4r4o_ligand_7,11.292523493300548
282,5edl_ligand_7,9.586365310528855
283,4rlu_ligand_8,10.209419255806079
284,1bn4_ligand_6,10.947054942956221
285,3zdh_ligand_9,8.99726290254507
286,4lm0_ligand_6,8.737620460835263
287,1tmn_ligand_8,10.68695480888931
288,1txr_ligand_7,9.822604962772356
289,1sb1_ligand_7,11.437065703047516
290,6cbf_ligand_1,9.613971416209136
291,1i7z_ligand_7,9.722180169330127
292,5om7_ligand_5,11.165646511235826
293,3f8c_ligand_2,12.659480943378663
294,1flr_ligand_1,9.402336447967016
295,4rpo_ligand_4,8.424850359216364
296,5eei_ligand_1,10.330409588130147
297,3pb8_ligand_9,8.570632155694105
298,4qxo_ligand_6,9.193140953240027
299,3dln_ligand_2,8.303560097093863
300,3dsz_ligand_5,13.278609061698573
301,4ih3_ligand_6,8.453443179098743
302,1q8u_ligand_2,9.616665115188544
303,2qwe_ligand_3,9.867550876711942
304,3e5u_ligand_5,8.697306485179885
305,3hek_ligand_5,10.63177762926955
306,1a4w_ligand_8,11.455752009215614
307,4i3z_ligand_8,10.346412781242211
308,5gs9_ligand_9,9.274805834286457
309,1bv7_ligand_9,12.027154446772837
310,3ozs_ligand_1,11.093008421637013
311,4cd5_ligand_5,10.125810352471273
312,6en5_ligand_9,11.243846346381211
313,5zo8_ligand_2,9.943829496923062
314,5c2h_ligand_7,11.040048466010472
315,5g61_ligand_8,12.216663761980614
316,1kdk_ligand_2,9.88345077061996
317,5nk3_ligand_5,12.044163060137443
318,2w4x_ligand_3,9.530420010881384
319,1fzj_ligand_7,14.573655527831082
320,4zbf_ligand_5,10.377456541706174
321,5ty9_ligand_7,8.982309605994814
322,4jkw_ligand_5,9.186032012142718
323,2isw_ligand_4,8.268836675374924
324,4f6w_ligand_2,11.462850966486023
325,2pym_ligand_1,11.058316948446464
326,3hub_ligand_2,10.529987046446777
327,2ydt_ligand_5,9.370730718654222
328,2bqv_ligand_8,11.231846931287109
329,5ovv_ligand_6,11.103053658782652
330,5o5a_ligand_8,10.638412540392867
331,4n5d_ligand_2,8.420968923996737
332,5l4j_ligand_9,9.710674234123307
333,4zv2_ligand_3,8.630988592047322
334,3fjg_ligand_3,8.300289668020747
335,1qb9_ligand_1,11.614098094400891
336,4ab9_ligand_2,8.043308487682673
337,1lyb_ligand_4,11.879290014054567
338,1hms_ligand_4,9.74525113436887
339,1d4l_ligand_6,11.306591531433659
340,4ezz_ligand_7,12.961143792559342
341,4f9u_ligand_5,10.845586999028923
342,5oss_ligand_6,8.867778606866255
343,4cig_ligand_5,10.601608529372784
344,3cke_ligand_8,10.479071967970974
345,4wn5_ligand_9,12.704130771958313
346,1eoc_ligand_5,8.356160834287223
347,4aci_ligand_2,8.370318247981663
348,6faf_ligand_5,10.237569745784159
349,4k6i_ligand_1,10.392002977432043
350,1vso_ligand_7,9.560819026055233
351,5e28_ligand_5,10.17607286447916
352,2f7p_ligand_4,9.368472129419743
353,6dh7_ligand_7,11.199363567931359
354,1os5_ligand_7,11.37152943311503
355,3n2u_ligand_9,11.00198150774112
356,3re4_ligand_7,9.781860859499991
357,1q5k_ligand_4,10.184414820307616
358,3ddf_ligand_3,9.269137933313504
359,2j79_ligand_8,8.821380171961154
360,2ot1_ligand_9,9.957816476799096
361,5y94_ligand_7,10.0338704634131
362,5wbm_ligand_3,9.13306346018928
363,2vk2_ligand_8,8.872564774546458
364,1lpg_ligand_6,11.90955857220423
365,4m8x_ligand_5,12.414141654897753
366,3wgg_ligand_5,12.295314387450173
367,5ihh_ligand_7,10.370909345421564
368,1c84_ligand_5,9.399116380425713
369,4abe_ligand_7,8.91181113565477
370,1ydb_ligand_6,8.991103529086898
371,5ehw_ligand_2,8.889036596391984
372,2vvs_ligand_9,10.49023181115593
373,4gah_ligand_1,13.457745126734746
374,4ih7_ligand_6,9.229237866565537
375,3rlb_ligand_8,9.986223842317782
376,5ia0_ligand_3,10.680599175937465
377,3qps_ligand_5,10.5534283468491
378,2o4j_ligand_2,12.056388387831497
379,1ugx_ligand_1,9.759921494865795
380,5c3p_ligand_4,8.220962606025095
381,5ev8_ligand_6,8.423465924603695
382,3sww_ligand_5,10.507840423235507
383,1g1d_ligand_2,10.202853614166271
384,5ovx_ligand_5,11.295553012820225
385,3m35_ligand_7,11.643189088127539
386,5ld8_ligand_4,9.563898078902838
387,1fiv_ligand_8,12.40060123192599
388,3m5e_ligand_9,10.742484263264165
389,3oku_ligand_5,10.376045782295817
390,1pxp_ligand_5,10.331677583622879
391,3c89_ligand_2,11.582334649003078
392,4qfn_ligand_7,8.724523623351612
393,6epz_ligand_3,10.120167129350923
394,1w5x_ligand_1,11.562393528414924
395,1o5r_ligand_1,10.805189214016384
396,5f2r_ligand_3,10.730044173840788
397,3zyf_ligand_3,9.490387661462623
398,5qay_ligand_5,8.907134963883538
399,6hh5_ligand_3,11.87502951850368
400,2xbv_ligand_8,11.389302971249352
401,3s8o_ligand_4,12.037715500868353
402,3hvj_ligand_7,11.413194101847587
403,1bzc_ligand_8,11.362376000633361
404,6en5_ligand_5,10.95686713879405
405,4w9h_ligand_4,11.067896684267975
406,4x6o_ligand_5,11.79786416170762
407,1ai7_ligand_2,7.747768797917378
408,3cft_ligand_8,8.95868227156934
409,4l6t_ligand_5,12.700659625279567
410,3nkk_ligand_4,8.437516026471878
411,5g45_ligand_9,8.69603618347611
412,4bny_ligand_2,9.594391286734592
413,1o0m_ligand_8,9.432300595753189
414,4f39_ligand_6,8.737690631844545
415,5yz2_ligand_4,9.643646039470038
416,2aoc_ligand_7,13.243217622521977
417,5aa9_ligand_1,10.111681271749397
418,1g7g_ligand_3,11.823736932815981
419,4kwo_ligand_3,10.50063300927475
420,5d3t_ligand_7,10.361849621512848
421,1xug_ligand_1,11.77331696211773
422,5cst_ligand_6,9.990782372467555
423,2pvh_ligand_7,9.745555224614582
424,4ck3_ligand_5,10.335917670011963
425,1jao_ligand_3,9.977300679306168
426,1b8o_ligand_9,9.461757660150322
427,5caq_ligand_6,10.00249397287023
428,4b5s_ligand_4,7.41023109691513
429,1w4q_ligand_7,9.467189554655745
430,4ozj_ligand_8,10.730690312049534
431,2q54_ligand_7,11.242929527303469
432,3uex_ligand_2,10.655922084876646
433,6eir_ligand_8,11.638029463038293
434,4ek9_ligand_9,9.824714998106401
435,2uxz_ligand_9,11.301485121400713
436,1ols_ligand_3,10.792608867935908
437,5mrb_ligand_7,11.98756927871083
438,2r1y_ligand_2,10.54509730327935
439,4zzd_ligand_7,10.057916300529333
440,1o5g_ligand_7,11.118008533646616
441,4ynl_ligand_2,11.649536002468018
442,3nsn_ligand_2,12.59671661992983
443,4iif_ligand_2,8.57062736026488
444,1oau_ligand_9,9.478856509084975
445,3sv2_ligand_5,10.34415906375814
446,5ivy_ligand_1,9.72523791315964
447,5llg_ligand_8,9.145625349680325
448,4mq6_ligand_6,10.419456667673066
449,186l_ligand_6,8.456963328964918
450,3ehy_ligand_1,9.024786317893419
451,5aqz_ligand_1,9.76269807496721
452,5g17_ligand_1,10.679509952552436
453,1m2q_ligand_6,9.402794712245235
454,5f08_ligand_5,10.474126618466544
455,3nox_ligand_6,10.312601607296232
456,2ce9_ligand_7,12.142606122202833
457,3s8o_ligand_5,11.901933969399607
458,3d1y_ligand_6,11.638165650715308
459,3wtn_ligand_9,9.452397876016516
460,5g1z_ligand_3,9.378399401024158
461,5qa8_ligand_1,9.467964037490205
462,1uvt_ligand_9,10.83287014652289
463,1gfy_ligand_6,9.4082350824709
464,6ey9_ligand_6,10.692019802149279
465,5mnr_ligand_2,11.135910377150505
466,1n5r_ligand_6,10.740051608731893
467,4lm3_ligand_3,8.636912977375701
468,3lzu_ligand_2,10.604886904632469
469,2x6x_ligand_6,11.204433702317923
470,5ovr_ligand_7,10.786953027645978
471,2afx_ligand_2,8.51455160490608
472,1g45_ligand_6,10.110179771164402
473,3iww_ligand_5,10.811928398138974
474,1o33_ligand_2,9.864601312088187
475,4ury_ligand_4,9.244571477882019
476,4ytc_ligand_4,10.115785362143855
477,6b5q_ligand_9,11.121233557963965
478,1dar_ligand_2,10.275161378114806
479,6gnp_ligand_1,8.551225185580702
480,6c7w_ligand_6,10.22073281995897
481,1duv_ligand_7,9.498276415691178
482,1gfy_ligand_4,9.027703218746861
483,3f70_ligand_3,8.813452490933887
484,4z2b_ligand_9,11.740199676283433
485,5ya5_ligand_3,10.13570737617132
486,4zzz_ligand_5,9.744470990985402
487,1epo_ligand_2,11.85247238152877
488,1ogx_ligand_8,9.847916164448467
489,4bc5_ligand_9,8.295019823935753
490,3gi5_ligand_2,11.758517242372914
491,3fuz_ligand_5,8.433051277137478
492,3ljz_ligand_1,10.7042693121499
493,4o2b_ligand_1,10.254900122283223
494,6csr_ligand_9,8.371135410647545
495,4msn_ligand_8,8.250544942351471
496,5jq5_ligand_1,10.538342682191251
497,2hoc_ligand_9,10.560673658454279
498,5mby_ligand_1,7.887768274334628
499,4z84_ligand_4,10.386254141051362
500,3rdo_ligand_7,9.319643523424245
501,5aba_ligand_9,10.216510086346839
502,1gi7_ligand_7,9.746117580140343
503,4cd0_ligand_4,10.990786439903536
504,3r16_ligand_5,10.204226927096922
505,3zll_ligand_3,9.345606216560913
506,5eij_ligand_9,10.748999376661503
507,1v2s_ligand_6,8.426166928239917
508,1mu6_ligand_4,10.7569469203962
509,6h8s_ligand_2,9.72810610455044
510,5mpn_ligand_3,9.939140401842115
511,6gf9_ligand_2,10.83548049452489
512,3djq_ligand_3,9.435142393033951
513,1x8j_ligand_8,9.703895831201358
514,5kr2_ligand_3,11.451246798226332
515,5xsr_ligand_6,10.696824138225232
516,3ag9_ligand_3,13.065375899495361
517,5fnr_ligand_1,9.772636936087679
518,2d0k_ligand_7,11.772596258661547
519,4avi_ligand_4,10.01267540310795
520,2gv6_ligand_3,11.917544188305785
521,4trc_ligand_7,8.099580025933271
522,3b2q_ligand_2,11.717836826196056
523,5vo1_ligand_2,11.262012561965157
524,1hyo_ligand_6,8.21944177143729
525,4kp8_ligand_4,10.192334012233086
526,5o1d_ligand_1,9.052090676008964
527,2fpz_ligand_9,8.410057451580066
528,3zsx_ligand_8,10.485459978454118
529,2bo4_ligand_5,8.634465556710973
530,4h3f_ligand_5,10.9099394264504
531,2fw6_ligand_4,8.42305460210179
532,1uj5_ligand_9,8.82064550730846
533,5exm_ligand_6,12.643717241565259
534,4poj_ligand_7,10.106052939000717
535,4bcn_ligand_5,9.752279123604207
536,5i7y_ligand_3,10.203823079085902
537,1z4o_ligand_2,8.955039207804989
538,1qbt_ligand_1,12.282136129843318
539,3bkl_ligand_4,11.914643921615525
540,1ro6_ligand_4,10.190881647958825
541,3fvk_ligand_2,9.228367630515356
542,4cjr_ligand_2,10.700631739066607
543,3vje_ligand_4,11.833963394822101
544,5c8n_ligand_6,11.277760718595497
545,5nxw_ligand_2,11.519883642514841
546,4clj_ligand_1,10.000786959181017
547,3aid_ligand_9,10.390899810382088
548,3ml5_ligand_3,9.126396877972423
549,2pk6_ligand_9,12.002081936147682
550,1qin_ligand_5,10.668686065443346
551,3c2u_ligand_1,9.859552052883311
552,2nmz_ligand_4,11.874785493300116
553,3ibi_ligand_8,9.553739358426355
554,5dey_ligand_6,11.91913005885514
555,4x6o_ligand_6,12.162749835141248
556,5y94_ligand_4,9.798205947624796
557,2yfa_ligand_9,8.023344911386138
558,4jyc_ligand_1,10.750209891242458
559,2mas_ligand_6,9.26124337243539
560,2uyq_ligand_9,9.378112968221286
561,1bwa_ligand_6,12.498718602236195
562,1f74_ligand_7,9.523024531876635
563,1z4o_ligand_1,8.831270930157668
564,3gsm_ligand_1,9.940640804871526
565,3uyr_ligand_3,13.449605504379743
566,4ayu_ligand_7,8.14837786051795
567,1g3e_ligand_5,9.833820279239008
568,5t8p_ligand_1,9.070734519258394
569,3s0b_ligand_4,9.43331860518325
570,5ld8_ligand_5,9.514301505490442
571,1q84_ligand_5,11.70197183283628
572,4kz6_ligand_4,9.05044496709409
573,5g5v_ligand_5,11.580478574738187
574,4r4c_ligand_7,11.859352427873265
575,2uwl_ligand_5,10.93484499996927
576,1v48_ligand_4,10.188719330927112
577,4mc2_ligand_7,10.9295378872358
578,6ckw_ligand_6,11.196031835503756
579,5l3a_ligand_8,9.013366138734233
580,1b6l_ligand_2,11.006174377818262
581,4h75_ligand_2,13.038506733104983
582,5yyf_ligand_7,12.07242258278905
583,1zhy_ligand_4,11.485607961643844
584,4cu8_ligand_5,8.318033486623246
585,1rjk_ligand_4,11.396239511609958
586,5mks_ligand_2,10.256874219239222
587,1w5v_ligand_2,11.860208835998762
588,4j7d_ligand_1,10.70729298092106
589,4o05_ligand_6,10.62154956004258
590,1gi1_ligand_6,9.760458697557612
591,4ryd_ligand_5,13.574932567639301
592,6ced_ligand_2,9.140872026935169
593,3sue_ligand_9,12.196031180671724
594,4kwg_ligand_5,8.686379983300618
595,5aan_ligand_6,9.903724512441043
596,3c8a_ligand_2,11.626811160136782
597,5kax_ligand_6,10.413561888662828
598,3wzn_ligand_5,9.266955984783468
599,3ov1_ligand_1,11.17642768489006
600,5fe6_ligand_8,8.44650687257199
601,3rz7_ligand_6,10.931962913661962
602,2wkz_ligand_3,11.78569263264263
603,5vja_ligand_2,9.697819842177617
604,3dnd_ligand_6,8.96428947917427
605,4a7i_ligand_8,10.607162233053481
606,5x62_ligand_1,11.33015058663186
607,5y94_ligand_9,9.903926008823783
608,2pow_ligand_3,9.461068880446629
609,3s43_ligand_3,11.034401935060368
610,5m17_ligand_6,9.774608935830456
611,5mrb_ligand_8,12.234393371946402
612,5nbw_ligand_2,9.430760405614992
613,5ioz_ligand_7,9.00403102590618
614,2j4g_ligand_3,9.184071978601535
615,3aaq_ligand_7,11.255316341089884
616,3tf6_ligand_9,8.106751011670523
617,2boj_ligand_2,7.885712287203792
618,2nsj_ligand_2,9.587924209472252
619,4hfp_ligand_9,11.173784869730058
620,2vl4_ligand_2,8.547725776291136
621,2doo_ligand_8,10.707111210787506
622,1rql_ligand_5,7.511448309984183
623,3mhl_ligand_2,10.57005107952457
624,6f3b_ligand_5,10.323997369392005
625,1gj6_ligand_2,11.104078437002736
626,3d6p_ligand_9,9.416052762689036
627,4mr6_ligand_8,10.296538561812609
628,4ibg_ligand_2,10.937917990403813
629,4oag_ligand_5,10.520240204595611
630,4b3c_ligand_2,7.9463037006577055
631,2uy3_ligand_4,8.589976077428902
632,5f9b_ligand_4,10.750613859600668
633,4rr6_ligand_1,10.441094332550719
634,2izl_ligand_1,9.663954709204294
635,4or4_ligand_6,10.306549449823358
636,1m7d_ligand_2,10.53433062456336
637,4ty6_ligand_6,11.775857904796835
638,5etj_ligand_5,10.074766292868551
639,3ai8_ligand_3,8.462992432170173
640,2xeg_ligand_3,13.976696325788923
641,3g19_ligand_3,9.190753091214749
642,5o9r_ligand_9,12.279566958987397
643,4pee_ligand_4,9.520562405272496
644,5fox_ligand_3,10.905838946343682
645,4lzr_ligand_5,10.2534044793229
646,1gwv_ligand_4,9.847110461306531
647,4e7r_ligand_7,11.400028804101558
648,1fzq_ligand_4,9.9936435279835
649,5jq5_ligand_4,10.601500595777562
650,1o5g_ligand_5,11.34211700027719
651,4xtv_ligand_1,11.700725770998636
652,3f6g_ligand_4,7.7580244597577295
653,3bex_ligand_6,8.748725245002435
654,4arw_ligand_5,9.762939122970089
655,3kv2_ligand_9,8.763085941557122
656,1mfi_ligand_7,8.594427211613
657,4ayu_ligand_1,8.12287198444121
658,4myd_ligand_8,8.767816412685189
659,4j3l_ligand_6,10.810090987641145
660,1mfa_ligand_8,10.786218036730148
661,5dqf_ligand_5,10.306633790633654
662,1jsv_ligand_5,9.788862762000377
663,1usi_ligand_7,8.639234164944712
664,2uwo_ligand_3,10.887587654740704
665,1h6h_ligand_7,10.575737402794761
666,5bwc_ligand_7,10.107876739942444
667,5ta2_ligand_6,11.321937290274867
668,5jhk_ligand_2,10.397777892926799
669,3wtj_ligand_3,9.543003060395323
670,3tk2_ligand_2,8.378940210821844
671,6gnm_ligand_3,9.655531630587626
672,3rdo_ligand_8,9.246035160155712
673,1y6q_ligand_8,10.235866813995102
