,name,dis_rmsd,cry_disrmsd
117,4m0f_ligand_1,4.406257529664094,4.308307124018014
118,4j3l_ligand_2,4.458609358850543,4.25499253264983
119,4ddh_ligand_1,4.544151724873045,4.296605627081297
120,1c3x_ligand_1,10.79756404120134,4.194186818748019
121,3mxe_ligand_1,9.48558529722825,4.284668281452174
122,6bm5_ligand_5,14.371058319459388,4.167653041193372
123,2z94_ligand_9,4.72959450278608,4.2275584248232585
124,3d1z_ligand_7,13.881444602877089,4.256077227142232
125,4i9h_ligand_3,7.132569440194883,4.22963556880351
126,1a9m_ligand_2,11.97719379890559,4.25343048502705
127,2jgs_ligand_1,4.378479056510059,4.245568185745489
128,3bft_ligand_4,7.248872661371859,4.125700992843876
129,3fx6_ligand_9,6.553229299444036,4.029471775062608
130,1h46_ligand_9,8.543119688813405,4.292145441283464
131,1b40_ligand_5,8.814808006484116,4.194228213977438
132,1if8_ligand_2,5.89618971347216,4.291314195310782
133,1h4w_ligand_9,10.428020374604587,4.23795894036245
134,4hzm_ligand_2,8.331806906338805,4.140011512393574
135,1ydb_ligand_7,8.793623500703857,4.150526952521398
136,4cmo_ligand_2,4.981847427750916,4.257992707692243
137,5h1v_ligand_9,8.714700826270544,4.202145221129258
138,6gon_ligand_1,9.06778622935421,4.374556174715143
139,6ghj_ligand_4,5.6979201053702795,4.184910673594329
140,1j4r_ligand_4,5.738002098947623,4.285974868742506
141,3s5y_ligand_3,6.323951502806488,4.131851664343285
142,6exs_ligand_3,6.604235995317746,4.177693090110872
143,2x7t_ligand_2,7.070125469183698,4.266621836271643
144,5ie1_ligand_6,7.8181648175405245,4.25090319767364
145,6ftp_ligand_1,8.994560863727308,4.273661932669476
146,1ec1_ligand_2,15.809643984638047,4.249988513755304
147,5etb_ligand_9,5.943384508311436,4.313580695684481
148,5op4_ligand_1,8.539320640556959,4.2831972483369745
149,2bo4_ligand_4,9.212502320521718,4.062000847468088
150,2cbz_ligand_2,6.2851906123776065,4.084582929724769
151,3t2w_ligand_3,5.382528735611229,4.189007899469537
152,4rlw_ligand_6,4.909920893332389,4.260835964445659
153,2j7e_ligand_4,8.560175363036162,4.143235649074438
154,1owe_ligand_9,12.440083952690992,4.208639139804088
155,4m8x_ligand_2,13.356969896598542,4.241832236239787
156,1fzo_ligand_7,19.681881689088275,4.1849256644426
157,2q88_ligand_3,5.200585252632598,4.186301300503264
158,3wjw_ligand_1,4.308632721373716,4.108606532633664
159,3vfa_ligand_1,11.261373061960452,4.246331249273142
160,2erz_ligand_3,6.322220855895865,4.2735988431840175
161,2vzr_ligand_4,5.651584739738941,4.109006601893353
162,4azi_ligand_1,10.157596143442252,4.122930312165652
163,3b3w_ligand_8,9.985838632042137,4.172290415319181
164,3dnd_ligand_7,4.5241390681911335,4.328123876654486
165,2qwd_ligand_5,6.96624260800813,4.122406163675926
166,4wkp_ligand_2,15.084554789759192,4.247219102716682
167,6g9i_ligand_2,4.63829322646677,4.4500870532215435
168,2uyq_ligand_8,6.091081317895217,4.185363537907361
169,5ehv_ligand_2,4.530806344383196,4.249531353127321
170,4j7d_ligand_6,9.837514752340917,4.315538386827512
171,6fs0_ligand_4,12.262584404796295,4.325936777161683
172,5op5_ligand_7,8.442094779707535,4.320963647218026
173,5ovr_ligand_9,6.146872591156284,4.160509319966332
174,4rrf_ligand_6,8.81594276623455,4.180678160954992
175,4jsz_ligand_4,6.739788147543232,4.2835930935226
176,2i3i_ligand_5,10.334147989729205,4.307254205114469
177,5f9b_ligand_7,7.354084370917937,4.273368992578219
178,3ekp_ligand_4,6.334609137009048,4.242557984619532
179,1g3d_ligand_7,9.596136924418103,4.206588157484842
180,4u8w_ligand_8,8.554896668285982,4.267030938817798
181,1t7d_ligand_6,12.586019508890644,4.299732682585491
182,5km9_ligand_1,4.286684174994215,4.161163911883609
183,1aaq_ligand_3,6.534802048780488,4.2546145333983105
184,4fxp_ligand_3,8.012550489350552,4.160353364807271
185,2qi5_ligand_7,12.219210543070716,4.287464037630243
186,1eb2_ligand_6,12.30203759886912,4.226377683876779
187,3uzj_ligand_7,5.681437087615329,4.1905343841542155
188,4asd_ligand_7,5.948888915167268,4.249198869529702
189,4bak_ligand_5,9.623547240540208,4.2446179520409
190,4hfp_ligand_4,9.19472564261604,4.331720153957439
191,6cks_ligand_3,7.631885718635835,4.304526804009678
192,1ogz_ligand_8,9.925235700206985,4.3812267883532865
193,4f2w_ligand_1,4.282147182441465,4.213636300359197
194,4tt2_ligand_6,8.411419462297038,4.2857109834737175
195,5u11_ligand_1,4.17741115258432,4.146652328788736
196,5iyy_ligand_7,8.863966045523775,4.101204570076922
197,1c5p_ligand_5,7.838853620829071,4.209553004773783
198,3ff3_ligand_1,6.227534714059393,4.076765626732624
199,4djx_ligand_3,8.773755517709624,4.199457835894994
200,4ewn_ligand_4,5.578523468247162,4.146612247057949
201,3f3c_ligand_2,4.641250724404258,4.203544340487428
202,2rkg_ligand_7,6.5590646494556,4.215473421137086
203,2j2u_ligand_6,5.741645854769966,4.322958325523218
204,1pkx_ligand_1,4.198135840052291,4.180551836961078
205,4pox_ligand_6,14.421809766083042,4.159320405359851
206,3dk1_ligand_9,13.054302796248974,4.276380078332489
207,5afv_ligand_3,7.825360020442589,4.235695048914715
208,4i71_ligand_1,4.215696065113449,4.15204199654048
209,5uov_ligand_7,13.225614622374332,4.287127425276
210,4avi_ligand_8,5.273455587793573,4.153800077923901
211,4wn5_ligand_3,12.07780850988613,4.297726824970262
212,5yas_ligand_2,5.009090888699267,4.155257614607067
213,3uxl_ligand_5,13.676377004748002,4.115250886641057
214,2fx6_ligand_4,10.08804651239252,4.232705079499778
215,2j4g_ligand_8,8.357989337171588,4.260531864079904
216,4jfm_ligand_9,7.147610066561308,4.305788248080586
217,4ymh_ligand_4,5.055993072889502,4.223086702333725
218,3shc_ligand_7,7.823975741317745,4.236632130662828
219,2zdk_ligand_8,10.52033724140759,4.23968987016206
220,1nc1_ligand_2,11.580872370405382,4.222880518905279
221,5ei3_ligand_1,4.477258114785779,4.217803002567048
222,1jcx_ligand_4,5.764873264893487,4.135948630283073
223,4gg7_ligand_5,10.766913014825622,4.327627182246309
224,3p5l_ligand_9,6.3118848693687895,4.342014941725403
225,6fs1_ligand_6,6.540166988760756,4.303455335732246
226,2qwd_ligand_7,6.700742057250415,4.122406163675926
227,4p5z_ligand_1,14.37431511117251,4.310676931716704
228,2pu1_ligand_7,5.688313406378539,4.019754375071709
229,3ivc_ligand_4,5.602520478781026,4.270938127271707
230,4qj0_ligand_3,6.353676772365141,4.237915373787522
231,3ttm_ligand_2,4.18182864476546,4.073389830533219
232,5fnc_ligand_6,9.28748094647203,4.192055082034447
233,4tte_ligand_1,4.999772239749236,4.214156976073309
234,4owm_ligand_7,5.916595451166035,4.251779105816196
235,1fkn_ligand_1,14.19581152888487,4.234888602485943
236,1tjp_ligand_5,5.30444887672855,4.137269063184207
237,1e1v_ligand_7,11.128926509521076,4.277944333265513
238,1xbo_ligand_9,6.715820370049706,4.1669656548603955
239,3pwd_ligand_9,5.095776014895076,4.300709602723314
240,3d50_ligand_3,9.360920075540424,4.2069817249931365
241,3p3s_ligand_7,10.189281159740307,4.1977092288710605
242,3jrs_ligand_5,6.182334838991132,4.155935956961147
243,4b33_ligand_9,9.041794347385265,4.281953687707688
244,1q5k_ligand_5,9.177732074839268,4.302598694448411
245,6hh5_ligand_9,10.536987743273542,4.185142828780159
246,5l7e_ligand_2,5.080766402371312,4.302890718445417
247,5n0f_ligand_3,13.504511356664809,4.118247117257664
248,1qy1_ligand_2,6.296845716204599,4.357315454919947
249,1k6c_ligand_1,14.54977948286502,4.251238546508462
250,3uxl_ligand_6,7.099309635450477,4.115250886641057
251,1uw6_ligand_7,11.833691801857723,4.375093344479447
252,1qft_ligand_5,10.790452775869145,4.150933417493858
253,3ozr_ligand_3,6.402214264682889,4.141903835853089
254,2hu6_ligand_8,6.871455637887702,4.21216450902951
255,5yz2_ligand_6,7.982815138519534,4.166149687648691
256,4iic_ligand_5,6.372445228677921,4.131895959786499
257,4nra_ligand_7,6.029683950880951,4.308138170162684
258,3s0d_ligand_9,5.570839364791498,4.283315452941377
259,4g8y_ligand_8,9.726080363013953,4.221792052236624
260,4mc2_ligand_2,11.211873074094104,4.282689655415612
261,5ulp_ligand_4,8.448442999477436,4.173021903925287
262,4q4p_ligand_3,10.974049674895808,4.204480827027843
263,1s89_ligand_6,8.802865125514895,4.07692384113695
264,1g30_ligand_2,11.213208561597389,4.272851597664656
265,5o58_ligand_5,6.595221075418649,4.181094532234406
266,6dh2_ligand_7,9.975767473905975,4.243317874928069
267,4u69_ligand_6,12.188787299337385,4.180776649085058
268,4m3p_ligand_4,5.730258921650949,4.04202754229505
269,5vc3_ligand_1,4.38823588400562,4.262545209140125
270,3gss_ligand_7,9.925774296616801,4.122152157397624
271,2qbu_ligand_5,8.856726490383783,4.198051344603288
272,4gfm_ligand_2,5.138174237995437,4.2013266557659135
273,1tcx_ligand_8,7.213350181790708,4.281373825107194
274,1moq_ligand_4,5.46271062431984,4.113928177165348
275,5yh8_ligand_3,8.984273614910887,4.207946965097568
276,2wyg_ligand_7,9.917587045932752,4.315796675972987
277,1o5e_ligand_2,5.882879780139635,4.234539146451273
278,5l4m_ligand_6,6.559603122521973,4.346193396717025
279,2bvd_ligand_9,8.46975610090743,4.095892435718308
280,6c0s_ligand_7,12.782963894108043,4.284730076609862
281,4r4o_ligand_7,11.893744380940754,4.248543103971351
282,5edl_ligand_7,9.770583601598815,4.14652555501069
283,4rlu_ligand_8,4.935246453253149,4.308446787870663
284,1bn4_ligand_6,11.535702222813052,4.277953508459835
285,3zdh_ligand_9,5.384560035408614,4.3509468356392835
286,4lm0_ligand_6,7.538731017488108,4.311611818340061
287,1tmn_ligand_8,8.324150763419393,4.228729119259339
288,1txr_ligand_7,6.480537640709156,4.186997514657375
289,1sb1_ligand_7,10.990441535966047,4.294229108428046
290,6cbf_ligand_1,4.6173797930277765,4.246703560121783
291,1i7z_ligand_7,8.813868840497912,4.36246977962312
292,5om7_ligand_5,8.602902719281403,4.244259507434907
293,3f8c_ligand_2,12.37049449697294,4.2625271058256695
294,1flr_ligand_1,4.314285606035043,4.2786119910378595
295,4rpo_ligand_4,6.215701276285801,4.209785795622643
296,5eei_ligand_1,4.756635643404934,4.192820330434905
297,3pb8_ligand_9,7.672604399393501,4.201122343696797
298,4qxo_ligand_6,6.840267810305895,4.301043572336605
299,3dln_ligand_2,6.146328793910812,4.120955059495427
300,3dsz_ligand_5,14.111862082420425,4.20701780025504
301,4ih3_ligand_6,5.079842661797633,4.18484982559249
302,1q8u_ligand_2,5.60576632428963,4.3392177456823315
303,2qwe_ligand_3,7.758772745210435,4.17160370033206
304,3e5u_ligand_5,7.983471879957023,4.132810155928559
305,3hek_ligand_5,5.561507284759949,4.2167085545429694
306,1a4w_ligand_8,9.623893650028728,4.210951225377671
307,4i3z_ligand_8,10.226349014573579,4.152941989683349
308,5gs9_ligand_9,14.08911892381806,4.144140332307371
309,1bv7_ligand_9,16.045045064707192,4.26312645765281
310,3ozs_ligand_1,8.073446761194871,4.234676778817083
311,4cd5_ligand_5,9.493337128634405,4.156931929677685
312,6en5_ligand_9,14.934789043004685,4.167247818932913
313,5zo8_ligand_2,7.381682980012681,4.288989240421738
314,5c2h_ligand_7,11.965922707284102,4.328900930496683
315,5g61_ligand_8,10.990970777585352,4.123166060961537
316,1kdk_ligand_2,5.703359493266577,4.261545337494606
317,5nk3_ligand_5,5.829628165389026,4.307172861808939
318,2w4x_ligand_3,5.993089174636082,4.233358148123115
319,1fzj_ligand_7,12.073252974486367,4.152466683846205
320,4zbf_ligand_5,6.102027331997088,4.353148701271829
321,5ty9_ligand_7,5.63495177957536,4.182810203956853
322,4jkw_ligand_5,7.558950116063928,4.217433199149184
323,2isw_ligand_4,8.419677255892534,4.0733436395014575
324,4f6w_ligand_2,14.618196884800485,4.250515019136735
325,2pym_ligand_1,7.721796056688879,4.228782802949396
326,3hub_ligand_2,10.66390618132728,4.378406308891344
327,2ydt_ligand_5,8.314880135751796,4.145334172433646
328,2bqv_ligand_8,5.516680916971176,4.286514003433378
329,5ovv_ligand_6,14.567406295120328,4.1930068983699265
330,5o5a_ligand_8,9.358461255008613,4.330129477136919
331,4n5d_ligand_2,5.058211134853739,4.207886854988691
332,5l4j_ligand_9,9.120122427956622,4.290051160919034
333,4zv2_ligand_3,7.128971131639172,4.105276736467192
334,3fjg_ligand_3,4.284870417830176,4.132202538854476
335,1qb9_ligand_1,5.464919107806122,4.244552991081496
336,4ab9_ligand_2,4.799571953680799,4.193150910377945
337,1lyb_ligand_4,9.913044984751497,4.265490938670802
338,1hms_ligand_4,7.086151483575896,4.34559751386104
339,1d4l_ligand_6,12.777843690584882,4.300702276633198
340,4ezz_ligand_7,9.668903682544183,4.300296459363946
341,4f9u_ligand_5,5.9811696216526045,4.248754835630684
342,5oss_ligand_6,10.84826052049038,4.075130016792524
343,4cig_ligand_5,7.627812459898781,4.254698157956988
344,3cke_ligand_8,6.497718578481695,4.314670732424407
345,4wn5_ligand_9,5.197365735274641,4.297726824970262
346,1eoc_ligand_5,6.277299735921744,4.167436454986352
347,4aci_ligand_2,6.445770651737286,4.162718644294939
348,6faf_ligand_5,7.100323835448996,4.196607804081926
349,4k6i_ligand_1,4.368109914411122,4.347580376189015
350,1vso_ligand_7,6.736858094770853,4.1463040984794
351,5e28_ligand_5,8.65981821906797,4.2277522074399325
352,2f7p_ligand_4,8.831737580461777,4.158079374107372
353,6dh7_ligand_7,11.586172801593591,4.243150929477126
354,1os5_ligand_7,8.53779687372376,4.256725407237699
355,3n2u_ligand_9,5.354694397165632,4.204152204578142
356,3re4_ligand_7,8.860764815042772,4.206678086388355
357,1q5k_ligand_4,9.538808830148724,4.302598694448411
358,3ddf_ligand_3,8.450925715245315,4.126195963891248
359,2j79_ligand_8,10.742306672403691,4.135814552849801
360,2ot1_ligand_9,5.230903556621523,4.226226901555279
361,5y94_ligand_7,8.678077332295103,4.250835849640427
362,5wbm_ligand_3,5.082593936875897,4.349732210214557
363,2vk2_ligand_8,15.299710611580638,4.135179927184387
364,1lpg_ligand_6,11.476026060110527,4.236641071062932
365,4m8x_ligand_5,11.450798308491997,4.241832236239787
366,3wgg_ligand_5,12.553359536967923,4.207972479875488
367,5ihh_ligand_7,12.25963363564505,4.264417167848044
368,1c84_ligand_5,11.07877820820231,4.193742964283906
369,4abe_ligand_7,7.858957816433065,4.188660824649397
370,1ydb_ligand_6,7.094781355010867,4.150526952521398
371,5ehw_ligand_2,4.539129763485078,4.226560527507317
372,2vvs_ligand_9,10.703865348503639,4.186953264791011
373,4gah_ligand_1,14.445646510197694,4.213356623865829
374,4ih7_ligand_6,7.38418290493278,4.305105159247175
375,3rlb_ligand_8,9.568628116855873,4.254699698017413
376,5ia0_ligand_3,5.529413275784204,4.24695974137388
377,3qps_ligand_5,5.348746413542921,4.24245645732812
378,2o4j_ligand_2,13.48963963177257,4.286680389173956
379,1ugx_ligand_1,4.251862769625251,4.153177856961801
380,5c3p_ligand_4,5.035401721809294,4.103002597322645
381,5ev8_ligand_6,6.84157563713434,4.233550061507206
382,3sww_ligand_5,10.33525266851916,4.182292614744614
383,1g1d_ligand_2,5.067815636973896,4.205962764904355
384,5ovx_ligand_5,7.794854054622491,4.181513514555193
385,3m35_ligand_7,9.140306682605216,4.243202227895153
386,5ld8_ligand_4,5.856047553455168,4.317156995032359
387,1fiv_ligand_8,16.787238972949364,4.24631735033253
388,3m5e_ligand_9,13.19501979456444,4.170436383073495
389,3oku_ligand_5,10.819303943061186,4.301669073450526
390,1pxp_ligand_5,9.775205297608307,4.28504949220535
391,3c89_ligand_2,8.063295335139298,4.14301060756916
392,4qfn_ligand_7,7.358444123376147,4.16681525138426
393,6epz_ligand_3,4.907714473790218,4.171995144262516
394,1w5x_ligand_1,5.378860987118928,4.2185977952437845
395,1o5r_ligand_1,4.4396636742082585,4.274653407948675
396,5f2r_ligand_3,12.185861282799209,4.153732711706241
397,3zyf_ligand_3,5.209104992179449,4.16003234214823
398,5qay_ligand_5,8.916921146247459,4.241216072260989
399,6hh5_ligand_3,8.130865481921024,4.185142828780159
400,2xbv_ligand_8,9.962371412387762,4.272150987476996
401,3s8o_ligand_4,6.895222643648497,4.207682908469287
402,3hvj_ligand_7,12.466620231449932,4.2130556708278535
403,1bzc_ligand_8,17.30559760880776,4.208831869944374
404,6en5_ligand_5,14.66588036423108,4.167247818932913
405,4w9h_ligand_4,12.690935696793733,4.17964734712872
406,4x6o_ligand_5,11.96953203311747,4.243044984465938
407,1ai7_ligand_2,5.096729555197483,4.291816931844903
408,3cft_ligand_8,7.2989017304095425,4.24007618187105
409,4l6t_ligand_5,13.47770953975025,4.125205345983345
410,3nkk_ligand_4,9.817056734084481,4.250176355919862
411,5g45_ligand_9,7.288597510959681,4.260147149732477
412,4bny_ligand_2,6.5039733250519225,4.427776209604281
413,1o0m_ligand_8,8.335489407865566,4.177309463877674
414,4f39_ligand_6,6.717596988213315,4.139775280471998
415,5yz2_ligand_4,7.073891776992372,4.166149687648691
416,2aoc_ligand_7,12.249994614631737,4.208993065094895
417,5aa9_ligand_1,4.305994314408031,4.273038658138909
418,1g7g_ligand_3,12.916480174454438,4.205992855470151
419,4kwo_ligand_3,12.419470955196049,4.159736730451418
420,5d3t_ligand_7,6.836256507713926,4.238971235329297
421,1xug_ligand_1,12.292039849120522,4.227489714242208
422,5cst_ligand_6,5.437675068637362,4.1598458849128885
423,2pvh_ligand_7,7.181370770145338,4.310295616990909
424,4ck3_ligand_5,6.889846749086319,4.264001833208895
425,1jao_ligand_3,8.0778268606285,4.237426021234694
426,1b8o_ligand_9,8.358950541765433,4.188080344746492
427,5caq_ligand_6,6.3035913623528455,4.247266862902058
428,4b5s_ligand_4,13.23652648524134,4.094593072163033
429,1w4q_ligand_7,12.460566920738128,4.200015648040728
430,4ozj_ligand_8,10.724337033041174,4.226386414345854
431,2q54_ligand_7,11.484941696728429,4.261175164712214
432,3uex_ligand_2,6.496249147745438,4.385471282518181
433,6eir_ligand_8,10.999954792150865,4.2947364651057605
434,4ek9_ligand_9,9.99195016143081,4.2507278980779395
435,2uxz_ligand_9,9.852662472701628,4.291816978323981
436,1ols_ligand_3,5.204112477224087,4.170313890632623
437,5mrb_ligand_7,13.094125624788292,4.286357038180456
438,2r1y_ligand_2,4.536273070550014,4.090132207300959
439,4zzd_ligand_7,9.373430855770772,4.285653905272607
440,1o5g_ligand_7,12.331729747347067,4.20792540850631
441,4ynl_ligand_2,7.925384789116272,4.129020284584531
442,3nsn_ligand_2,12.329768791186543,4.2438647658685325
443,4iif_ligand_2,6.732816009174383,4.11607110953551
444,1oau_ligand_9,8.177592211653161,4.224904363157588
445,3sv2_ligand_5,10.360828436868498,4.2246677801915595
446,5ivy_ligand_1,4.304756787806856,4.251295395538888
447,5llg_ligand_8,7.0293519270474505,4.224861481476325
448,4mq6_ligand_6,7.241951353008756,4.229341892408385
449,186l_ligand_6,7.136653265513734,4.393163459492281
450,3ehy_ligand_1,4.631110506377193,4.229043447716429
451,5aqz_ligand_1,12.846194727166974,4.174946887204148
452,5g17_ligand_1,5.659086688773345,4.233913923642131
453,1m2q_ligand_6,7.610520370677686,4.171109783897676
454,5f08_ligand_5,7.650432567726699,4.380897141377931
455,3nox_ligand_6,7.615399944822628,4.225293485805
456,2ce9_ligand_7,6.733965788698574,4.298213791385926
457,3s8o_ligand_5,7.109129594407344,4.207682908469287
458,3d1y_ligand_6,12.945483432607736,4.26255573810822
459,3wtn_ligand_9,11.52390886015362,4.303429551978257
460,5g1z_ligand_3,8.264356276605378,4.195348870253491
461,5qa8_ligand_1,8.13726203684146,4.212894351900662
462,1uvt_ligand_9,5.756772163977902,4.338615749867696
463,1gfy_ligand_6,8.228650123911644,4.1915402830821575
464,6ey9_ligand_6,5.866017509501844,4.261728542074991
465,5mnr_ligand_2,4.519458156009002,4.169872790229525
466,1n5r_ligand_6,8.307700123339288,4.215980841700251
467,4lm3_ligand_3,7.136366515817202,4.295364250919463
468,3lzu_ligand_2,9.192118197187758,4.261580320040797
469,2x6x_ligand_6,9.749616297178921,4.160668283727626
470,5ovr_ligand_7,6.658476004140129,4.160509319966332
471,2afx_ligand_2,4.811645970643363,4.228937628147991
472,1g45_ligand_6,5.110662579084317,4.232043901286657
473,3iww_ligand_5,10.711551235803237,4.238979181661256
474,1o33_ligand_2,10.256902711431295,4.205113457402456
475,4ury_ligand_4,8.758228031470969,4.294052040366201
476,4ytc_ligand_4,10.022584886189556,4.295013214419138
477,6b5q_ligand_9,15.05705641766537,4.291922132196709
478,1dar_ligand_2,5.245044769914582,4.186346184581806
479,6gnp_ligand_1,6.95108768467209,4.463322051720416
480,6c7w_ligand_6,10.0255451075622,4.191370548554065
481,1duv_ligand_7,8.958446068705722,4.074511444655208
482,1gfy_ligand_4,12.891141052876632,4.1915402830821575
